,0,1,2,3,4
0,0,3.4822,10.017,3.584,10.178
1,0,2.4485,5.3943,2.3512,4.0158
2,1,3.3692,2.2356,3.1656,4.0296
3,1,6.5656,2.1936,3.3368,6.1473
4,0,1.5954,1.8574,1.7445,1.8789
5,0,2.6784,3.7995,1.9623,2.2445
6,0,1.6069,4.4682,2.1059,3.6037
7,1,4.2944,2.6916,2.5061,2.9499
8,1,5.5207,2.5871,2.926,5.1399
9,0,3.1088,8.3018,2.8123,6.7626
10,0,1.9614,7.0942,2.3899,7.4587
11,0,2.9489,3.4223,3.0335,3.1352
12,0,4.2132,6.681,3.0841,6.8867
13,1,1.2986,2.1293,1.7746,2.3924
14,1,8.5249,-0.1083,3.0454,8.524
15,1,1.7631,2.0846,1.65,2.3563
16,0,2.6804,3.7312,1.9114,2.894
17,1,3.7934,1.6478,2.0383,3.0729
18,1,8.6216,1.3207,1.9908,8.0024
19,1,7.8517,0.89348,2.4086,7.1584
20,1,4.0933,2.8134,1.8376,2.2221
21,0,1.4868,10.318,2.6443,9.9645
22,0,2.8557,2.9975,3.3004,3.4972
23,0,3.1903,6.7975,3.0928,6.0888
24,0,3.1552,5.379,2.5237,5.73
25,0,3.8819,9.9715,3.3899,11.597
26,0,2.3758,10.108,2.7262,11.298
27,0,1.9073,3.1841,2.5715,4.5747
28,0,1.93,7.4591,2.6667,6.2505
29,1,10.744,4.3138,3.7681,11.469
30,1,7.1131,3.4187,2.8217,7.2711
31,0,1.7839,4.7309,2.9665,4.9769
32,1,4.6855,1.4646,3.3049,6.0344
33,1,13.009,2.4254,3.6172,12.03
34,0,2.0967,2.9877,2.9534,3.1103
35,0,2.3439,6.5085,2.5855,6.4265
36,0,0.90367,4.7631,2.6145,3.7723
37,1,4.7098,3.0689,2.9229,5.2046
38,1,10.314,1.9452,2.9862,8.7714
39,1,9.9287,2.2802,3.6019,10.368
40,1,4.2476,2.3414,2.2978,2.3061
41,1,3.2285,2.0417,2.4659,4.4187
42,1,3.5991,2.4791,3.2092,3.2237
43,1,2.2568,2.289,2.1943,2.9977
44,1,7.1038,3.1223,2.4249,9.0119
45,1,7.0427,1.3744,2.6761,5.8674
46,1,10.054,1.8091,2.7827,11.124
47,0,4.1184,2.5794,2.6427,4.4946
48,1,6.8548,0.65003,2.4304,6.1803
49,0,3.1117,3.2898,1.8544,2.4738
50,0,4.0065,8.5224,3.4703,9.5307
51,0,3.7045,3.1538,2.8634,3.6773
52,1,8.0098,2.6925,2.2378,7.7479
53,0,1.7777,7.0771,2.0972,6.5886
54,1,3.4796,1.4752,2.435,3.3923
55,0,2.3055,4.9039,2.3562,4.2511
56,1,12.071,3.2844,2.5867,12.5
57,1,3.2654,2.6086,2.522,2.7468
58,0,0.6001,3.0511,1.9871,2.829
59,0,4.1618,5.949,2.5424,5.5521
60,1,4.6324,3.991,2.5962,3.0241
61,1,5.1785,3.8498,3.1897,5.4279
62,0,2.0753,4.0992,2.1818,4.1424
63,0,3.6528,3.8052,3.1581,3.6672
64,0,0.93338,2.9682,2.0383,3.2651
65,0,2.2937,3.2887,2.0925,2.4326
66,0,4.2707,13.035,4.1684,13.371
67,1,15.444,3.7436,3.4884,18.058
68,0,2.1457,4.1254,2.0489,3.9733
69,1,12.072,2.3954,2.5814,12.263
70,1,14.316,4.4836,3.9629,14.707
71,1,3.611,0.8406,2.607,3.9463
72,1,8.874,4.0262,3.7093,9.1791
73,1,14.384,2.9835,2.9418,15.544
74,0,0.28105,-0.28069,1.6355,2.1353
75,0,3.3907,4.2573,2.3789,3.9553
76,0,0.77068,3.5694,2.274,4.0103
77,0,3.8522,8.2177,2.3223,7.7296
78,0,4.0735,7.5001,4.1116,7.5277
79,0,2.9103,9.8124,3.0054,8.8963
80,1,3.1931,1.0459,1.5968,1.6828
81,1,7.507,5.0697,2.5973,6.4992
82,1,5.0062,1.4257,2.3772,4.6847
83,1,8.5122,2.5107,2.5075,8.9218
84,0,3.682,2.729,3.3606,3.3915
85,1,3.7253,1.9379,2.3418,3.3521
86,1,4.4615,1.9227,1.4567,3.086
87,1,3.0374,1.4649,2.2619,3.6583
88,1,14.264,2.4824,3.5288,12.74
89,0,4.2167,8.8133,3.4916,8.8005
90,0,3.231,18.502,3.29,18.87
91,1,8.3682,2.7233,3.1039,7.5457
92,1,10.738,3.4616,2.904,11.739
93,1,3.4133,3.8887,3.2858,3.5555
94,0,3.7477,7.8857,3.4169,8.697
95,1,7.3433,5.3511,3.6985,6.9344
96,1,4.0143,2.1897,2.738,3.9854
97,1,14.45,3.7064,3.2749,12.69
98,0,1.3665,3.6908,2.5981,3.5608
99,1,6.0398,5.1785,3.3555,5.8216
100,1,6.426,3.9297,2.229,4.0403
101,0,0.53714,6.5304,2.234,6.2757
102,1,13.784,2.4694,2.4587,13.25
103,1,6.3293,-0.32431,1.9265,4.1568
104,0,4.31,7.2997,3.8399,6.5881
105,1,5.3941,2.7629,3.0974,4.7039
106,0,3.1666,3.9117,2.635,3.814
107,1,1.6512,1.2893,2.0863,2.3411
108,0,2.2547,8.285,3.1268,7.9846
109,1,3.423,3.4602,2.6726,3.102
110,1,11.803,3.6698,3.3389,12.135
111,0,1.423,2.566,2.2327,2.5464
112,1,14.301,4.7462,4.0846,14.079
113,1,4.4139,2.8802,2.8692,5.2891
114,1,3.4139,1.8769,2.3926,2.4191
115,0,1.649,3.3831,2.274,2.8132
116,1,12.254,4.8632,3.6992,11.142
117,0,3.7704,3.7702,2.3264,3.8489
118,0,2.8502,12.83,2.8346,11.733
119,1,4.8802,3.745,2.8972,2.9058
120,0,0.95453,2.8296,2.627,4.0937
121,0,4.3532,2.8919,2.9382,5.4682
122,0,4.4187,7.0794,3.1613,5.931
123,1,8.5685,3.7983,3.4007,7.9734
124,0,2.9996,6.0378,3.279,6.0312
125,1,2.676,3.4476,2.3978,2.572
126,1,5.1853,3.0518,2.7332,6.3061
127,0,3.1709,7.4838,2.9268,7.8099
128,0,1.7123,3.7321,3.0266,3.0633
129,0,3.2789,3.3965,2.5234,3.8365
130,1,7.9081,2.516,2.6593,6.98
131,0,1.4024,3.6267,2.2656,4.1865
132,1,5.7456,3.2222,2.0096,5.002
133,0,1.2916,2.2957,1.7418,1.937
134,0,0.82657,3.0756,0.9859,1.811
135,1,6.3051,4.4372,2.6461,6.088
136,0,2.0597,4.2518,2.5626,3.4363
137,0,1.7863,2.753,2.4658,3.1283
138,0,3.3763,4.3385,2.6343,5.1298
139,0,2.3678,6.9979,2.2238,6.9107
140,0,4.6515,2.6574,2.7436,3.6557
141,1,2.7875,3.4278,2.8833,3.4873
142,1,10.424,4.6717,3.4722,11.201
143,1,11.248,3.2742,3.6303,11.041
144,1,8.9412,5.2149,3.4386,9.2863
145,1,1.8556,1.0317,0.54576,0.88066
146,1,5.1844,3.7587,2.5995,5.1672
147,1,3.1473,0.50771,1.5531,2.8208
148,0,4.1718,7.715,3.2254,8.0149
149,1,4.1176,2.0445,2.4583,3.2019
150,1,10.523,3.83,3.348,12.17
151,1,8.0296,2.8358,2.5503,7.0458
152,1,9.1654,3.7372,3.5384,10.26
153,1,15.719,3.7802,2.5744,15.439
154,1,6.6339,2.1319,3.0869,6.783
155,1,9.0741,3.5158,2.6748,9.8645
156,1,6.4876,3.1153,2.4872,6.4717
157,1,6.4958,3.7034,2.6473,4.405
158,0,4.2858,6.6743,3.6856,6.7938
159,0,1.5343,6.5842,2.6792,6.6055
160,0,4.769,6.6052,3.1596,8.209
161,0,1.4784,2.0016,2.2257,2.6551
162,0,3.3218,2.1439,2.5702,2.6624
163,1,4.0604,2.947,2.5355,3.1567
164,0,3.2062,7.991,3.056,6.7491
165,1,14.761,2.9997,3.8795,14.296
166,0,2.1435,3.9877,2.9378,4.7172
167,0,3.7401,4.1252,2.9108,3.7027
168,1,13.376,2.8216,1.8865,11.673
169,0,4.6275,2.1532,2.9672,3.3608
170,0,2.7167,1.7119,1.2977,2.0482
171,1,9.5194,2.697,3.7049,9.9369
172,0,2.8701,2.3703,1.8368,2.4013
173,0,2.6159,2.1531,2.1831,2.7414
174,0,3.4003,4.3158,2.2589,4.315
175,1,13.904,4.3935,3.8896,14.526
176,1,10.569,3.6908,3.8775,11.233
177,1,16.641,3.7613,4.1091,14.869
178,0,4.699,8.6081,3.5923,8.3292
179,1,4.4125,2.2323,3.1316,3.8972
180,1,12.219,3.7361,3.8648,12.534
181,1,10.955,4.811,3.7722,11.668
182,1,0.28494,2.2602,1.2541,2.0873
183,1,17.016,3.2855,4.1692,16.916
184,1,3.1242,3.5527,3.3718,3.459
185,0,2.216,4.1229,2.2969,3.3206
186,1,9.5247,2.4726,3.1296,8.7471
187,1,3.337,2.1154,2.356,3.0077
188,0,1.7462,5.6137,2.4052,4.1393
189,0,3.0217,7.1658,3.4624,6.4726
190,0,2.1916,5.7608,2.8112,5.269
191,1,22.597,4.9993,4.7856,22.816
192,0,1.6276,-0.84628,1.0365,1.0502
193,1,7.3893,2.536,2.8086,6.9106
194,0,2.3515,5.1548,2.8798,3.2828
195,1,8.6006,1.6358,2.5395,10.031
196,1,3.9138,2.3756,2.2722,4.798
197,1,13.049,1.9822,3.3984,13.445
198,1,10.307,3.088,3.2455,11.688
199,0,1.3879,2.2138,1.4004,1.4209
200,1,11.609,4.6801,4.0577,10.417
201,1,3.9064,1.5857,1.443,2.7706
202,1,11.611,5.0239,3.3795,9.1941
203,1,12.655,3.6666,4.0951,11.873
204,0,3.3503,3.4625,2.6509,3.4389
205,1,17.697,4.6229,3.5781,17.585
206,1,4.8705,2.8565,2.1604,4.8509
207,0,1.2303,4.2252,2.7042,5.4562
208,0,2.7235,7.3515,2.1445,5.6417
209,0,3.9876,9.782,3.5563,9.8499
210,1,14.414,2.9947,3.5549,13.759
211,0,5.8707,9.9316,3.7401,9.5981
212,0,2.2653,5.8847,2.4353,5.0184
213,0,2.1963,5.9256,2.9421,5.4054
214,1,14.209,4.1153,3.8998,14.518
215,0,2.6866,1.4204,2.5171,3.7628
216,0,3.951,8.0401,3.549,6.1482
217,0,3.2328,5.9576,3.0515,6.0625
218,1,3.6806,3.1845,3.0023,3.1236
219,1,24.875,4.7722,5.2648,24.8
220,1,8.1812,3.7941,2.9569,7.76
221,0,1.3509,4.9505,1.728,3.9498
222,0,1.9658,10.971,3.0072,9.1473
223,0,3.3618,3.3159,3.0845,3.0949
224,0,3.3426,15.501,2.9422,15.324
225,0,1.6999,4.9604,2.3467,3.8608
226,1,3.8063,1.8713,1.7384,2.7429
227,1,3.012,1.1186,2.37,3.1304
228,0,1.2023,6.8473,2.4352,8.2174
229,0,1.4824,8.4093,2.7045,7.4435
230,0,1.9142,3.9975,2.0467,2.855
231,1,6.4937,3.0573,2.4266,5.2267
232,1,2.9009,1.4481,2.0847,2.898
233,0,1.3212,3.9067,2.6073,4.9901
234,1,7.2463,3.9982,3.6331,6.2864
235,0,4.1326,2.6845,2.9987,3.4736
236,1,6.8922,4.9831,3.3255,5.8811
237,0,1.5767,10.811,2.3916,9.2682
238,0,3.3838,7.5979,2.7418,5.9225
239,0,1.6994,2.4589,2.2023,3.2209
240,1,11.653,2.9671,2.561,11.026
241,0,0.021538,1.9904,2.0937,2.1836
242,1,7.2924,1.3943,3.4575,8.1086
243,1,15.155,5.1746,4.0867,14.264
244,1,13.991,2.3611,3.3559,12.794
245,0,4.3006,6.2131,3.4368,6.0797
246,0,3.1902,4.5518,2.8445,3.3692
247,1,12.227,5.444,4.1512,12.349
248,1,13.67,3.8282,3.5265,13.526
249,1,3.3126,4.1747,3.1263,4.2614
250,1,2.8972,2.2721,1.9442,3.2669
251,0,4.8282,2.7041,2.1291,2.9538
252,1,5.2363,2.7361,2.2688,5.377
253,1,2.0454,1.7471,1.8614,3.0241
254,1,2.192,4.1701,2.8438,3.1112
255,1,4.3385,3.706,2.6535,2.8826
256,0,0.26876,6.4866,3.334,5.7519
257,0,2.1955,1.9447,2.6946,3.4652
258,0,3.6837,6.0849,2.3554,6.5337
259,0,4.4541,3.5938,3.1806,3.2203
260,1,6.0078,1.5822,2.4965,6.1343
261,0,1.7737,9.7143,2.6574,9.0952
262,1,13.347,5.548,3.5597,12.658
263,1,5.7644,4.5681,2.4901,5.4298
264,1,5.8951,0.98167,2.6207,4.9139
265,1,5.5322,2.8735,3.1104,3.3901
266,1,4.1785,2.242,2.5959,5.3795
267,0,2.1465,6.1925,2.8381,5.514
268,0,1.0037,4.1333,2.2439,3.3569
269,1,3.5048,1.3518,2.002,3.5112
270,1,4.5646,0.59268,2.2922,6.6594
271,1,8.3472,5.0712,2.9508,8.1529
272,0,1.082,7.0044,1.9437,7.374
273,1,5.744,2.9879,2.0562,3.9811
274,1,15.57,2.7387,2.662,16.407
275,1,5.5811,2.5001,2.9307,4.2049
276,0,1.817,5.718,2.2989,6.4933
277,1,6.4507,1.3955,2.9867,5.3987
278,1,6.1478,2.9574,3.261,5.3784
279,0,2.2091,2.9514,2.1748,4.9704
280,0,4.0279,5.2748,3.6343,6.0324
281,1,10.939,5.276,2.9694,10.733
282,1,3.9686,2.0482,3.5107,5.8415
283,1,6.7308,1.8561,2.7318,8.4344
284,0,4.6526,9.6523,4.2225,8.7897
285,0,1.6094,1.319,2.36,2.9462
286,1,3.9674,0.17288,2.2868,3.7421
287,1,15.438,2.8811,3.4728,15.295
288,0,4.9328,4.2969,3.0294,3.785
289,0,2.2683,4.1471,1.8348,4.2972
290,1,11.341,5.1558,4.0396,12.008
291,1,6.9312,1.526,2.4573,7.5184
292,1,6.5373,2.1608,2.9826,7.4828
293,0,2.1106,1.2277,2.2387,2.3272
294,1,17.226,3.9491,3.563,16.502
295,0,3.5137,4.0501,2.4953,3.4892
296,1,2.8661,2.6066,1.9307,3.0368
297,1,8.913,3.704,3.2004,8.9969
298,0,3.5956,9.6105,2.735,9.3961
299,1,17.487,3.7119,3.7979,19.087
300,1,3.0108,2.3445,2.062,3.0909
301,1,4.1921,2.1388,2.505,4.432
302,1,5.9206,4.243,2.9068,5.627
303,1,12.1,4.2068,3.811,11.906
304,1,5.4568,2.3885,3.0251,5.5116
305,1,3.7253,2.6038,2.5517,3.8506
306,0,1.949,5.2467,2.3859,4.2121
307,1,11.5,3.2314,3.6322,12.775
308,0,2.317,2.7682,2.3144,2.4685
309,1,3.2165,0.92611,2.2441,2.9504
310,1,8.927,3.5609,4.2311,7.7691
311,1,6.4829,2.325,3.2856,5.511
312,1,7.5068,2.581,3.1718,7.7597
313,1,3.4637,4.2132,2.6118,4.509
314,1,4.2997,1.9698,3.0579,5.0065
315,1,5.4814,0.60159,2.6454,4.4426
316,1,7.6919,2.8088,2.0016,8.0718
317,0,1.7732,6.4827,2.8686,3.7277
318,1,1.7072,2.6904,2.0,2.3918
319,1,12.174,2.5005,3.2558,11.002
320,1,11.46,2.6319,3.4082,11.657
321,1,8.432,0.94705,2.2583,7.1528
322,1,4.2628,4.5006,2.5458,3.274
323,0,2.4785,17.884,4.3938,18.627
324,1,12.114,3.3848,3.7595,11.752
325,0,2.9269,6.7539,3.0245,6.817
326,0,2.1212,4.2103,2.347,4.2554
327,1,4.66,2.2946,2.3582,3.6418
328,1,14.683,2.4512,1.5457,14.193
329,0,2.6949,4.7252,2.9956,4.8634
330,0,2.1619,2.3325,2.1702,3.3457
331,0,3.1,3.3387,2.2104,3.8204
332,1,14.056,3.0803,2.5963,13.03
333,0,2.8581,3.1136,2.5669,2.6815
334,0,2.5723,6.5185,2.5101,6.2371
335,1,5.4523,1.7405,2.5349,4.584
336,0,2.5145,1.8463,2.1499,3.2659
337,0,1.4123,5.6718,1.6242,4.7302
338,1,4.7628,2.343,2.8049,5.0395
339,1,4.6517,3.0684,2.8494,2.8567
340,0,1.7313,1.255,2.0494,2.3833
341,1,3.339,1.4717,2.4485,4.4041
342,1,11.982,2.2878,3.1966,10.013
343,1,3.4502,1.6437,2.2344,4.3264
344,1,21.581,4.343,4.6728,22.144
345,1,5.3075,2.938,1.9129,5.0804
346,0,2.8447,3.207,2.2778,3.8087
347,0,3.7189,4.4915,2.4773,4.0187
348,1,2.4675,2.6167,2.3609,3.2384
349,1,4.2243,3.9574,2.416,3.9678
350,1,5.3694,1.9125,2.831,5.6152
351,1,8.4511,3.7477,2.8448,7.1869
352,0,0.85196,3.4293,1.7682,3.6335
353,1,3.5178,0.776,1.9061,3.6603
354,0,3.9659,2.4257,3.3685,3.4268
355,1,3.5818,3.2635,2.1394,3.4127
356,1,13.491,3.3355,3.0851,12.997
357,0,2.916,2.967,2.9617,3.7234
358,1,6.6345,2.5652,2.8639,6.6582
359,1,8.702,4.1535,2.4056,7.381
360,1,2.0928,-0.31181,0.8388,1.521
361,1,2.1118,1.8859,2.3321,3.2482
362,1,3.8413,0.83033,1.7715,3.5996
