,0,1,2,3,4
0,0,1.5592,3.3238,2.2139,4.4977
1,0,2.9501,3.6889,1.8981,3.3786
2,1,5.7678,1.8132,2.3838,5.711
3,0,0.19,1.9886,1.9255,2.6005
4,0,1.5383,4.4866,2.2529,4.6977
5,0,3.1465,3.0206,3.1641,3.3524
6,0,1.0779,4.4558,1.3647,4.125
7,0,1.0393,5.5315,2.2475,5.1957
8,0,0.76314,2.8508,1.8966,2.926
9,0,1.6847,4.0235,2.2147,5.4082
10,0,3.2459,4.4173,2.6877,5.9649
11,0,4.519,7.7974,3.7272,8.1515
12,0,2.388,4.723,2.2841,4.2226
13,1,2.9176,3.499,3.1563,3.5171
14,0,2.4333,7.1613,2.7779,5.4911
15,1,2.3115,2.0506,1.7822,2.5565
16,1,3.2674,2.5257,2.977,3.6024
17,0,1.48,4.2976,2.3414,4.6645
18,0,2.4858,3.757,2.7898,3.9204
19,1,9.4802,2.9699,3.4687,10.925
20,0,1.5372,3.9966,2.0948,3.8508
21,1,4.8651,2.7733,2.9161,4.2614
22,0,2.3945,3.6243,3.1298,3.7631
23,0,3.838,9.584,4.0859,9.4611
24,1,9.0093,3.9915,3.007,8.9259
25,1,4.3635,2.3828,1.708,3.918
26,1,8.2138,3.2297,3.5443,6.5166
27,1,7.3932,2.0896,2.1346,6.9878
28,1,4.9075,3.5093,3.4075,5.6079
29,1,15.189,4.1105,4.542,15.07
30,1,3.662,4.1159,3.2846,4.1571
31,0,3.8264,5.8008,3.0478,8.4149
32,1,1.0592,1.2822,1.5645,2.0095
33,1,7.6643,2.5738,2.413,8.1338
34,0,0.82978,2.3815,0.99653,1.9655
35,0,3.4906,9.4158,3.4473,9.5141
36,1,5.1452,1.3807,2.1664,5.6973
37,1,17.407,3.1469,4.2429,16.867
38,0,2.9562,9.2773,3.4053,10.005
39,0,4.0977,7.1849,2.7106,5.7672
40,0,1.5207,4.4726,2.7447,5.8669
41,0,3.8018,9.929,3.8802,10.341
42,1,1.0601,1.0157,1.3955,1.4199
43,1,2.4334,5.0051,3.5236,4.6665
44,1,7.1881,1.7048,3.0566,8.6595
45,0,4.1405,9.9366,2.9367,8.8196
46,0,2.2469,6.6448,3.1385,6.473
47,0,2.475,4.6651,2.3867,4.7058
48,1,2.5872,2.2868,2.8615,3.7099
49,1,9.2875,3.0518,3.4851,10.578
50,0,3.4884,10.389,3.5179,9.605
51,1,7.901,2.8933,1.8832,7.1343
52,1,11.399,3.0046,4.0219,11.383
53,0,2.989,4.6147,2.778,3.6411
54,0,2.7308,2.9403,2.2869,3.4314
55,1,7.9422,3.3447,2.9937,7.4001
56,0,-0.59182,0.86238,0.70565,0.75338
57,0,2.5262,7.2507,2.8029,6.6721
58,0,2.8267,7.6221,2.4528,5.8597
59,1,9.196,1.9523,2.3737,8.7514
60,1,5.2606,2.0467,2.4371,5.8795
61,1,7.6264,2.1814,2.7296,6.7228
62,0,2.0127,3.2766,1.9894,2.6957
63,1,10.602,3.7217,3.2509,8.9506
64,1,3.0509,0.73191,2.0637,2.6757
65,1,2.8259,1.3544,1.826,2.1243
66,1,6.4166,2.3985,2.5862,6.4628
67,0,3.8451,7.7983,2.5098,7.0812
68,1,0.67422,1.0605,0.76157,0.99576
69,0,2.8756,6.5393,2.6341,6.5857
70,0,2.305,5.439,2.7953,5.1708
71,1,15.228,4.8356,3.9563,14.357
72,0,1.2969,0.40771,0.94964,2.5026
73,1,5.1017,2.1291,2.2021,4.5002
74,1,3.079,1.5265,2.4229,3.711
75,0,3.1446,10.25,2.8854,9.3202
76,1,8.6527,2.4121,2.6322,7.955
77,0,1.2974,3.811,2.2067,4.7495
78,0,0.90384,4.1779,1.8263,3.92
79,0,2.5564,5.988,3.488,5.1734
80,0,4.1158,3.2736,3.2784,4.4728
81,0,2.5849,6.1587,1.9715,4.9388
82,0,0.2798,3.8379,1.94,2.9661
83,0,1.727,4.1519,2.1663,2.8556
84,0,1.072,5.6732,2.3338,3.7885
85,1,11.062,3.5993,4.0979,10.936
86,1,6.8985,1.6988,3.0554,7.7893
87,1,8.3079,2.3685,2.6022,8.0215
88,1,2.2859,1.2635,2.45,3.3291
89,1,3.9073,2.8188,1.7609,3.1798
90,1,9.521,3.4968,3.427,10.071
91,0,2.2988,6.9237,2.6831,7.9097
92,1,11.689,4.8985,3.4478,10.584
93,0,1.561,2.148,2.2384,2.9687
94,0,1.6518,5.523,2.3605,3.6823
95,0,3.3392,1.4358,1.9156,2.3637
96,1,15.224,4.7828,4.2907,14.441
97,0,1.8357,1.7342,2.0489,3.7966
98,1,6.3928,2.1833,2.364,5.8692
99,1,6.523,0.88961,2.7135,5.8596
100,1,8.5132,3.6394,3.0035,7.9425
101,0,2.0239,3.4374,2.6437,3.2754
102,0,4.0004,4.6123,3.0434,4.0382
103,0,4.1974,7.485,3.7425,7.9754
104,0,2.3864,5.3103,2.3757,5.474
105,0,0.27361,5.1129,1.2973,3.7886
106,1,5.8449,1.4769,1.9362,6.2533
107,0,2.0769,2.6345,2.361,3.6347
108,1,5.6672,3.4411,2.4337,4.7639
109,1,4.5631,3.7797,3.2851,3.9717
110,1,4.1718,2.7237,2.4078,5.3754
111,1,2.792,1.6061,2.3913,3.6716
112,0,3.5354,6.4631,2.7227,6.4839
113,1,3.2942,4.1005,1.8359,2.3743
114,1,5.5675,2.317,2.8975,5.0075
115,0,2.5285,1.3529,1.7817,3.1836
116,0,4.1004,11.731,4.1123,11.105
117,1,2.625,4.4597,2.0952,2.7973
118,0,3.2401,8.1944,3.1933,7.7869
119,1,9.1406,2.186,3.1804,9.3932
120,0,2.2427,1.1971,2.0829,2.1018
121,1,8.1267,3.9843,3.3762,9.2544
122,1,4.9707,2.7835,3.4397,6.0152
123,1,10.069,2.8734,3.3145,9.9605
124,1,13.275,6.53,4.1733,12.726
125,1,13.738,3.956,3.6519,12.5
126,0,2.8391,3.8624,2.3907,5.4353
127,0,3.8254,3.8247,2.9295,3.5332
128,1,5.6805,0.65682,1.7714,5.0227
129,1,4.8778,1.8911,2.8481,3.995
130,0,2.5087,3.7168,1.9357,3.3423
131,0,4.1372,7.182,3.8356,7.4578
132,1,6.9929,3.9351,2.8814,7.0227
133,1,6.5984,3.3708,2.0953,6.4128
134,0,2.5589,7.1906,2.5891,7.7294
135,1,2.8748,3.18,2.3935,3.8425
