,0,1,2,3,4
0,1,3.8659,1.1309,1.4478,4.2021
1,1,9.4123,3.6132,3.6172,8.5712
2,0,4.3075,6.4339,3.2714,6.9468
3,0,5.7844,13.015,5.073,12.233
4,1,18.04,3.0774,2.9748,18.256
5,0,2.8931,7.3795,2.8261,6.4745
6,0,4.7308,8.8871,4.0767,9.4983
7,1,4.4469,0.8126,1.9055,3.022
8,1,7.766,5.7818,3.5968,7.6075
9,0,1.6117,8.5906,2.9543,7.5415
10,0,2.8804,4.5411,2.9591,5.7411
11,1,1.2648,-0.13172,0.73615,0.75879
12,0,3.2805,5.7619,2.9502,4.0919
13,1,6.4497,1.6523,2.0937,6.9727
14,1,6.2207,5.0125,3.1771,5.4228
15,1,5.3269,2.0225,2.4853,5.8605
16,1,10.328,2.8305,3.1551,9.1333
17,1,11.429,3.229,2.4333,10.1
18,0,3.1061,9.3093,2.9733,10.183
19,0,3.0515,7.0876,3.5594,5.7219
20,1,6.9584,3.8397,2.7404,5.7924
21,0,3.1637,4.8256,2.2177,4.0905
22,0,4.0608,9.0249,3.8844,8.6407
23,1,5.5377,4.2934,3.7998,5.4192
24,0,3.2256,6.8707,3.5518,7.4877
25,0,2.7833,6.0126,2.6689,4.7748
26,1,6.2109,2.7598,2.8628,7.2583
27,1,4.1284,3.4684,3.5567,4.4218
28,1,9.9702,3.847,3.6389,8.1384
29,0,1.7431,5.2483,2.7701,5.6398
30,0,4.4113,6.6724,3.1598,6.0064
31,0,3.6761,5.0077,3.2271,6.0932
32,1,5.4182,2.4784,2.8976,6.4242
33,0,3.5659,4.325,2.1917,3.5995
34,0,3.3395,7.4554,2.8798,6.1957
35,1,4.2429,5.255,3.4505,3.8072
36,1,2.0567,1.9296,2.2372,3.0363
37,0,3.0439,7.0592,3.312,7.433
38,1,8.0972,0.27744,2.2102,7.562
39,1,9.2893,3.6157,4.0218,9.352
40,0,1.7354,5.2843,2.4693,6.3751
41,0,1.9622,3.688,2.484,4.7729
42,1,5.0536,1.4153,2.1186,5.9646
43,0,1.2997,6.7703,3.5482,7.8661
44,1,5.5618,2.1793,2.4856,4.9779
45,0,1.5361,4.8162,2.184,4.4782
46,1,5.3122,3.473,2.8421,5.8914
47,1,9.0931,3.9973,3.3767,8.7283
48,1,2.6853,2.4941,1.6258,1.6846
49,1,5.2398,2.0562,2.3704,2.9491
50,0,3.151,3.046,2.0342,2.3402
51,0,1.3754,4.872,2.0728,3.798
52,0,2.3577,5.7452,2.3812,3.7984
53,1,3.2284,2.8068,2.2278,2.9662
54,1,9.1154,3.5519,3.9527,8.7926
55,1,7.4717,4.9477,4.0367,6.7748
56,1,4.1254,2.9225,2.3389,2.9276
57,0,2.4949,5.3928,3.3597,7.3184
58,0,2.916,5.1961,2.3116,4.6423
59,0,3.1721,5.3795,2.4694,3.4167
60,0,2.104,8.376,3.598,6.68
61,0,0.38187,1.8278,1.6871,1.986
62,1,-0.24172,1.5997,0.28633,0.45757
63,0,1.2383,3.387,2.0409,3.3929
64,0,4.6055,7.8159,3.0898,6.3787
65,0,3.3914,5.2577,2.5445,4.1611
66,1,7.6749,3.7547,3.1453,6.1006
67,1,3.3944,1.514,1.8514,2.6829
68,1,3.0486,2.9681,2.2429,3.3105
69,1,2.8137,1.9327,2.2081,3.4573
70,0,0.53241,6.2565,2.2849,4.1613
71,1,3.3623,0.86253,2.1048,3.864
72,1,0.98517,-0.7984,0.48096,0.62852
73,0,4.3418,6.0295,3.5498,4.3567
74,1,5.3179,3.985,2.4238,3.8222
75,1,8.9691,1.8695,2.0557,8.4154
76,0,2.6912,3.8523,1.861,3.0083
77,0,1.9477,4.0573,1.6426,3.0199
78,1,4.9214,3.5417,3.0588,4.5538
79,0,5.0919,4.0746,2.406,4.4164
80,0,4.1698,8.3332,3.9046,8.7218
81,1,3.6385,1.6228,2.6827,3.6552
82,1,4.7498,3.66,2.3052,4.9811
83,1,6.0756,2.8447,2.0095,5.9987
84,1,8.3401,4.7521,3.9057,9.0454
85,1,7.2756,3.0766,3.1082,6.58
86,0,3.1261,5.1988,3.1276,6.0394
87,1,5.8726,1.6268,2.096,3.7155
88,1,3.0254,2.053,1.9927,3.7268
89,1,2.9512,1.5263,1.1185,2.522
90,1,11.67,2.1796,2.9794,11.492
91,1,7.1969,4.0226,2.2738,8.2238
92,1,0.9912,2.4806,1.6381,1.6477
93,0,2.5579,6.3726,2.4922,8.3117
94,0,-0.17282,2.9338,1.9761,2.2023
95,0,2.6861,7.6785,3.758,8.0123
96,0,4.5032,7.8724,3.3413,7.1839
97,0,2.063,4.4557,2.0947,4.8877
98,1,5.7239,5.358,3.9196,6.3847
99,0,4.5541,4.7809,3.1945,5.0362
100,1,8.5791,2.1298,2.6487,9.0102
101,0,3.4844,5.4751,2.4886,4.0695
102,0,0.93646,4.8791,2.0271,3.2719
103,0,2.4136,4.6869,2.6834,5.2587
104,1,3.542,2.8612,3.3409,3.3854
105,0,3.2354,6.4628,1.8693,5.4566
106,1,8.8834,1.8945,2.1683,8.586
107,0,2.4017,5.5831,2.4391,5.145
108,1,7.2353,4.9699,3.1499,7.6732
109,0,2.7199,5.3851,3.1208,5.5872
110,1,4.9264,1.6207,2.977,6.0493
111,0,5.4948,5.9164,3.1735,6.5733
112,0,0.85768,6.517,2.6497,5.2837
113,0,4.1149,7.4844,3.148,7.2252
114,1,7.1892,3.1411,3.0151,5.7159
115,1,3.3097,1.2924,2.3187,3.7765
116,0,0.78446,5.2979,2.0842,6.1162
117,0,1.8348,8.8192,2.0402,9.3597
118,1,2.3384,2.7134,2.4365,4.7145
119,0,2.0138,7.0872,2.8783,6.0089
120,1,11.276,4.6066,4.0643,10.451
121,1,7.1941,0.092762,2.031,7.6065
122,1,3.5035,1.1661,2.4775,3.6023
123,0,4.7635,11.088,4.1386,9.8664
124,1,4.4316,0.16114,2.3624,3.2348
125,1,12.495,4.5486,2.7098,10.987
126,0,3.2804,4.5853,2.863,6.5228
127,0,1.2331,2.2988,2.1522,2.9269
128,1,6.8747,1.9977,2.527,7.1454
129,1,18.112,3.1898,3.1005,18.135
