,0,1,2,3,4
0,1,4.1359,3.6765,2.1879,4.2508
1,1,8.1542,2.3192,2.0473,7.1517
2,0,1.7786,2.2157,2.1887,2.7746
3,1,5.6601,4.2547,4.5416,4.558
4,0,3.4085,3.4163,3.3795,3.6576
5,0,-1.1168,2.371,0.75936,1.9152
6,0,2.5836,4.2928,2.7907,3.3634
7,1,3.8901,4.1431,2.0728,4.8709
8,0,0.87656,2.346,1.9456,2.5868
9,0,1.8521,3.241,2.2031,3.1587
10,1,10.184,2.1202,2.4556,10.429
11,0,2.0305,2.3923,1.9756,2.4705
12,1,2.8983,0.95826,1.9099,2.4217
13,0,2.4903,5.1885,2.7575,5.0454
14,0,2.4564,5.6509,2.8131,3.8594
15,1,2.9589,4.3249,2.964,3.0302
16,0,3.6762,2.871,3.4152,3.6455
17,0,0.88768,1.6325,1.991,2.2098
18,0,2.0716,4.5274,2.4204,4.0391
19,1,6.6821,0.88196,1.9475,7.3894
20,0,4.1444,4.5865,3.1973,3.2227
21,0,2.2281,6.0487,3.4386,5.4079
22,1,3.0322,4.183,2.6722,2.9405
23,0,3.0773,1.6775,2.4328,2.7572
24,1,8.1824,2.5186,2.6514,7.6944
25,0,1.382,5.8655,1.3004,3.9871
26,0,1.9915,3.7197,2.9333,3.3031
27,1,8.4765,3.7212,3.6672,9.4596
28,1,13.584,2.2062,2.2717,14.052
29,0,2.5544,2.6199,2.3257,2.711
30,0,3.9674,2.515,3.0169,3.2836
31,0,2.7369,1.7457,1.9347,1.9442
32,0,3.8486,7.0101,3.3201,7.279
33,0,4.2369,1.4982,3.0406,3.0481
34,1,2.8045,1.7035,2.3604,4.3775
35,1,3.8994,3.6236,3.4382,3.8161
36,0,3.9299,3.1276,2.9416,3.4261
37,1,4.8756,2.1823,2.3213,3.8308
38,1,3.1242,2.6122,2.2519,3.1954
39,0,3.268,3.7787,2.7517,2.9709
40,1,2.5535,3.7147,2.6745,2.6851
41,1,4.3717,2.6301,3.265,3.8172
42,1,2.3751,4.4077,2.9495,3.0387
43,1,4.2025,1.2643,2.2615,5.3707
44,1,1.9311,1.8917,2.9735,3.6407
45,1,2.0748,0.9376,2.6517,2.6591
46,1,1.2911,1.5192,1.9931,2.0988
47,0,3.2323,2.8104,2.4129,2.4227
48,0,4.6891,4.4948,3.2386,3.2535
49,1,4.2711,2.8342,3.2705,3.2813
50,0,4.6966,2.1349,3.6558,3.7458
51,1,5.4337,3.3074,2.8905,6.5506
52,1,2.2255,2.7894,1.5869,2.5851
53,0,4.7316,5.8306,3.2372,4.8449
54,1,4.845,1.7387,2.9067,4.6311
55,1,9.4698,2.8549,2.84,9.7386
56,0,2.8637,13.075,3.1699,11.413
57,1,2.7061,2.2332,1.8423,3.3714
58,0,2.6862,4.0659,2.8892,4.6617
59,1,5.0977,3.3686,1.8893,3.8908
60,0,-0.52383,3.3827,1.739,3.9401
61,0,2.3508,3.3294,3.1486,3.1911
62,0,2.7518,6.2409,2.3532,6.0658
63,0,1.223,2.7496,1.2562,1.7832
64,1,5.6332,2.3752,2.4081,5.764
65,1,2.8892,2.9437,3.1122,3.12
66,0,2.2902,4.5622,3.3488,3.3595
67,1,3.5282,2.8829,2.8116,4.7272
68,1,6.9092,3.9929,2.2689,5.4789
69,0,2.1368,2.6673,1.9631,2.0387
70,0,4.5503,2.6677,3.2639,3.5448
71,1,0.1263,0.36738,0.19695,0.37204
72,0,2.761,3.0126,2.5016,2.9442
73,0,2.5086,3.3175,2.0549,3.1407
74,0,4.3788,6.497,2.8364,5.8774
75,0,1.6273,7.1065,2.2221,6.6004
76,0,3.9597,4.1959,3.7704,3.9496
77,0,0.6962,3.6741,2.692,4.5619
78,0,2.5331,5.1145,2.7046,5.0556
79,1,11.944,0.51367,2.3365,12.203
80,1,12.811,2.1055,2.8296,12.505
81,0,4.2351,4.542,2.999,3.2004
82,1,3.5451,2.757,3.4382,3.4467
83,1,1.8411,2.149,2.4837,3.0555
84,1,3.9343,3.782,3.3912,4.7288
85,1,12.672,3.8077,2.8814,11.525
86,1,3.9545,0.71488,2.003,4.6737
87,1,7.1404,3.7801,2.9273,8.4807
88,0,1.9981,4.771,2.9714,4.0168
89,1,1.4377,2.4634,2.5806,3.1534
90,1,3.366,2.6375,3.0131,3.893
91,1,4.5572,2.704,3.3024,3.312
92,0,0.76455,2.939,1.4432,2.1245
93,0,1.6305,3.4927,2.0173,4.2409
94,1,2.8262,2.3836,3.496,3.5037
95,1,1.6583,3.7842,2.2533,3.4623
96,1,3.9392,4.2771,3.6785,3.6873
97,1,3.5491,2.292,1.9067,3.4182
98,0,3.9405,1.5875,3.0896,3.4296
99,1,5.7215,1.4873,2.4414,5.7026
100,1,1.6214,-0.41904,0.26899,0.47241
101,0,0.50148,4.0721,1.7934,2.5559
102,0,1.7963,2.7173,3.5597,3.5668
103,0,3.4169,4.2436,2.8789,3.4974
104,0,3.8828,5.7387,4.0706,4.7199
105,1,5.4802,3.1494,2.5843,5.8872
106,0,2.6566,3.3815,2.173,2.7065
107,1,6.0589,0.16326,2.3486,6.3832
108,0,3.2139,6.8694,3.3212,4.8293
109,1,2.1589,5.7604,2.6292,2.6367
110,1,12.198,2.0178,2.9383,13.908
111,0,3.7616,3.0936,2.3751,3.6393
112,0,2.5329,2.252,2.3247,2.3574
113,1,6.4806,4.4287,3.142,5.5973
114,1,1.5102,3.4343,1.7572,2.2337
115,1,2.46,2.4596,2.0674,3.0644
116,0,3.9205,3.8285,3.1327,4.3269
117,1,2.6562,1.6893,2.4686,3.0509
118,1,8.5879,1.2339,3.0827,8.0426
119,1,5.0764,2.4644,2.3193,4.5998
120,0,3.1361,4.2861,3.0478,3.7774
121,1,5.795,2.0375,3.4113,3.8476
122,0,2.1641,5.5551,3.5076,3.7128
123,0,3.0596,2.6125,2.2684,2.332
124,1,3.9042,2.7392,2.7267,4.7578
125,1,3.5491,3.1645,2.2906,3.6851
126,0,1.5259,7.1503,1.9266,7.6021
127,0,2.5227,2.972,2.5572,2.5637
128,0,2.9254,2.9885,1.9789,3.1559
129,0,2.463,4.042,3.0529,3.6569
130,0,3.144,1.5595,3.2826,3.5291
131,0,1.1984,10.507,2.4659,9.6688
132,1,3.7128,3.47,2.8323,3.7619
133,0,4.0849,4.0363,3.3077,3.9651
134,0,3.5915,1.6585,2.5213,2.807
135,1,19.932,3.2276,1.7555,19.678
136,1,3.2455,2.513,3.3084,3.3163
137,0,1.0947,2.785,1.9284,1.9668
138,1,4.5861,2.3504,2.6654,3.6691
139,1,1.5581,0.87417,2.0594,2.0826
140,1,2.7208,3.2797,1.8795,1.9414
141,1,7.4657,3.6128,3.5611,7.6091
142,0,3.7379,5.4267,3.5945,4.6437
143,0,3.2407,2.9833,2.9437,3.3678
144,0,2.8515,0.70668,3.0295,3.0371
145,0,2.4305,6.2723,3.1251,6.3252
146,1,3.8311,2.1044,3.0942,5.0761
147,1,4.4606,3.0084,2.6257,3.0314
148,1,3.2143,2.6469,3.7867,3.9937
149,0,3.7211,5.5503,2.737,4.2244
150,0,2.9815,1.0138,2.0046,2.011
151,1,2.9541,3.7729,3.6124,3.8142
152,1,3.8938,3.5185,3.5018,3.5142
153,0,2.3474,1.393,1.7931,2.0209
154,1,2.3819,3.4076,2.6661,2.6722
155,1,4.8615,1.978,2.3498,5.6264
156,1,4.6416,1.6986,1.9301,4.5651
157,1,2.7244,1.5434,2.1682,3.2256
158,1,5.2446,4.3798,2.6909,6.3851
159,0,1.9873,5.9248,1.9019,5.6132
160,0,4.5841,1.9126,3.5989,4.4266
161,0,0.5922,2.8031,1.0192,3.8627
162,1,4.7367,2.9905,2.8312,4.0223
163,1,4.1707,2.8806,3.2568,3.9427
164,1,5.4019,2.3234,1.9985,5.6956
165,0,4.7045,7.2088,4.904,5.4314
166,0,1.3708,4.1054,2.0061,4.0123
167,1,5.789,3.4994,2.9888,4.4917
168,1,2.8869,1.6011,2.2236,3.3098
169,0,2.0585,3.8551,2.338,4.2004
170,0,4.2568,3.1038,3.2777,5.3332
171,0,1.3848,4.461,2.7836,4.077
172,0,3.0345,8.525,3.8377,8.6741
173,0,0.90981,3.1728,1.8578,3.6548
174,1,6.4589,4.3546,3.0911,5.8856
175,1,3.2702,1.0006,3.6778,4.2001
176,1,3.3779,2.0124,2.4601,3.8284
177,0,3.1909,2.7981,2.6843,2.9014
178,1,0.71865,0.1452,2.1746,2.1824
179,0,3.816,2.903,3.284,3.9144
180,0,3.1498,3.2979,2.4207,3.5115
181,0,4.0485,7.8089,2.5799,6.9784
182,0,2.8767,4.8781,3.1139,3.9656
183,1,10.578,0.45404,2.5345,11.248
184,1,4.8578,2.9425,3.3042,3.9941
185,1,5.8544,1.7912,2.3076,5.0846
186,1,2.3648,3.0927,3.5328,3.5559
187,0,2.9037,4.8365,2.6194,5.2492
188,1,5.0227,3.4995,4.0014,4.0368
189,1,3.4992,3.1803,2.7218,2.8301
190,1,9.942,3.4832,2.854,9.4857
191,1,4.0895,3.5272,2.6315,4.8634
192,0,2.458,3.5176,3.4282,4.0519
193,0,2.0114,6.9065,2.3613,6.9933
194,1,2.9143,4.2253,3.2273,3.3569
195,0,3.0577,-0.62967,0.91188,1.323
196,1,4.5569,4.9577,2.7584,3.3371
197,0,2.7921,1.7625,2.9187,2.925
198,0,2.5296,8.5962,3.5948,9.8865
199,1,3.3437,3.432,2.9085,2.9982
200,1,3.8972,2.2014,2.7887,3.623
201,0,2.7502,3.0374,3.0992,3.1139
202,0,3.3515,4.2706,2.4607,4.195
203,0,4.8726,3.3343,3.9576,3.966
204,0,1.4841,4.0906,2.2967,2.3072
205,0,1.8937,4.2054,3.2707,3.2798
206,1,2.2675,2.0075,2.1587,3.7479
207,0,1.9618,3.9276,2.4306,4.0294
208,0,1.8862,3.292,1.9772,2.2805
209,1,9.4685,2.5752,1.9555,10.599
210,1,3.7869,4.3485,3.4271,3.6669
211,0,2.8834,2.4787,2.8605,2.8699
212,1,1.6213,2.6559,2.2936,2.3082
213,0,1.8404,3.5456,2.3767,2.4036
214,1,11.725,1.496,2.0251,11.272
215,1,5.1552,5.2707,3.5605,3.5826
216,1,14.651,3.2707,3.1303,12.767
