,0,1,2,3,4
0,0,3.3836,2.7335,1.8714,2.0599
1,1,4.3748,2.63,3.5776,4.0094
2,0,2.5691,3.1815,2.5052,3.1275
3,1,1.0123,1.1028,2.0947,2.103
4,0,2.7309,5.7007,3.9284,4.1753
5,0,1.3391,1.9803,1.5152,1.5249
6,1,37.362,3.2764,3.2267,38.739
7,0,0.031598,2.7069,1.9477,1.9611
8,0,1.8092,4.1081,3.1724,3.1779
9,0,1.3747,4.0194,2.3324,2.9352
10,1,4.3497,3.2951,4.1704,4.3709
11,1,41.098,5.1459,3.2461,40.579
12,1,1.6548,2.4944,2.9404,3.0345
13,1,7.5855,1.1484,1.8229,5.7218
14,1,2.6883,1.2327,2.9833,3.2704
15,0,3.3746,2.9564,3.4348,3.8501
16,1,4.1185,4.1839,3.5308,3.6969
17,0,3.4097,2.6424,3.51,3.675
18,0,3.1822,5.0777,3.4814,4.6886
19,0,-1.019,2.0869,0.84617,0.86925
20,0,1.9471,1.7512,1.8262,1.8358
21,0,4.7424,4.0717,2.7621,3.3756
22,0,0.90937,3.8444,3.0709,3.0781
23,0,2.5296,2.8813,2.3159,3.0261
24,1,42.075,3.333,3.2756,41.854
25,0,2.0719,4.4015,2.9904,3.9268
26,0,5.4937,5.5078,3.8087,3.8221
27,1,0.82788,1.0415,1.5822,2.1575
28,0,2.3477,4.1707,2.7043,2.7107
29,1,3.1981,3.8044,2.9186,2.9301
30,0,1.9443,3.5102,2.2393,3.8469
31,0,1.8742,2.1615,2.9772,3.2394
32,1,2.5343,3.5195,2.6199,2.6259
33,1,1.8215,0.3224,1.5313,1.6244
34,1,4.1491,3.1909,3.545,3.6419
35,0,3.373,2.5843,3.4287,3.4334
36,0,1.0445,0.8532,2.6667,2.6729
37,1,4.4419,1.4713,2.8815,3.0999
38,0,2.1292,1.8587,3.2127,3.2179
39,0,3.4094,5.9057,3.0368,3.0471
40,1,2.3638,3.2522,1.5963,1.8239
41,0,2.1062,3.0966,2.3557,2.3685
42,0,3.5578,1.6009,2.5408,3.1112
43,0,3.1243,3.2863,3.1409,3.1457
44,0,2.1413,1.8798,2.1847,2.2599
45,0,2.6638,4.8453,3.4189,3.4288
46,1,3.2534,2.7058,3.0379,3.369
47,1,10.981,1.7128,2.3638,11.869
48,1,2.8688,2.8297,3.084,3.4085
49,0,3.1408,1.6846,2.1204,2.1255
50,0,1.0937,1.8345,2.6139,2.6203
51,0,2.5744,1.48,2.4144,2.4288
52,0,3.6568,2.5391,2.9582,2.9638
53,0,1.5974,3.393,2.6406,2.8375
54,0,2.5942,3.2885,3.0574,3.3095
55,1,11.252,3.0758,1.8927,10.873
56,0,3.8283,10.046,4.0841,10.672
57,1,20.292,3.9972,2.8417,20.046
58,0,2.4581,3.5606,3.102,3.1212
59,1,2.6647,0.71836,1.9414,2.1197
60,0,1.863,2.1714,2.871,2.8767
61,1,21.041,4.4235,3.3854,20.115
