,0,1,2,3,4
0,0,2.0031,2.8089,2.8336,3.7391
1,1,2.5077,2.9629,3.5654,3.7754
2,1,6.1332,2.8452,3.2542,6.9347
3,0,0.77637,5.9075,1.8936,6.1125
4,0,2.4655,2.6124,3.1885,3.2012
5,1,2.2738,1.8947,2.2353,2.3343
6,0,3.0711,3.9705,3.3121,4.082
7,0,2.8548,10.721,2.9375,10.968
8,0,0.065381,1.3021,1.6504,1.9256
9,0,0.86987,9.0694,2.6464,7.6949
10,0,1.643,1.649,1.4526,1.9086
11,1,0.24351,2.4934,1.6827,1.8948
12,1,4.6213,3.2196,2.9219,2.9349
13,0,3.2255,0.51491,2.4694,3.6746
14,0,2.2738,2.2975,3.0774,3.1668
15,0,3.4838,4.0786,3.4899,4.8199
16,0,3.8366,3.3287,3.0061,4.1637
17,0,3.8763,1.6344,2.4682,2.8873
18,0,1.8946,5.743,2.8027,5.6335
19,1,2.8065,3.1732,3.2269,3.2347
20,0,2.6147,2.516,2.4658,2.4708
21,0,1.8477,1.1272,1.7053,1.8742
22,0,1.7397,3.9385,2.4046,3.3678
23,1,2.8956,3.7498,2.6327,2.9402
24,0,3.7028,3.7806,3.8462,3.928
25,0,5.8629,9.3534,4.1628,8.6057
26,1,5.2494,2.693,3.7214,4.7173
27,0,2.3641,10.256,1.5997,7.1981
28,0,2.1511,1.1407,2.4713,2.6495
29,0,2.3038,3.0482,1.877,1.8858
30,0,3.0206,2.4516,2.6239,3.5545
31,0,2.9261,1.5278,2.7152,2.7265
32,1,12.837,4.4679,3.3709,12.7
33,0,3.2039,5.008,3.6888,5.0899
34,1,3.5332,2.2484,2.708,5.0867
35,1,5.6178,3.6177,3.6573,6.018
36,1,8.2369,1.4271,2.1561,8.0229
37,0,2.5021,4.4993,2.7076,2.746
38,1,3.684,0.98962,1.9191,4.5608
39,0,3.4507,5.6315,3.7104,5.0125
40,0,1.9852,2.6239,2.7601,2.958
41,0,3.5991,6.1183,2.8005,3.6933
42,1,4.8044,3.3838,1.8438,5.8212
43,1,8.3331,2.229,2.0555,7.9758
44,0,4.1781,3.9489,3.6403,4.6153
45,1,6.6286,3.9423,3.0173,4.8148
46,0,3.3283,2.9588,2.5188,2.5643
47,0,2.681,0.59626,2.4626,3.0499
