,0,1,2,3,4
0,0,1.832,2.0034,3.0971,3.522
1,0,2.2504,4.6799,2.7175,2.9854
2,1,1.4939,1.2999,1.9236,2.3075
3,0,3.6219,2.1884,2.7679,3.9851
4,1,4.8548,3.5686,3.4248,4.6468
5,0,2.6164,1.6176,2.1373,2.3576
6,0,-0.46678,2.6084,1.2638,1.2718
7,0,3.5551,6.3274,3.2978,5.4987
8,0,4.8887,4.9039,2.695,5.9139
9,0,2.0213,3.6819,3.0191,3.2996
10,0,1.6797,8.0112,3.0636,7.5827
11,1,0.93862,2.7223,2.9226,3.3834
12,1,3.6439,2.7481,2.0604,4.4665
13,0,2.2082,12.872,2.3659,12.755
14,0,3.1788,6.0983,2.2079,4.0568
15,0,2.9294,16.443,2.8546,15.23
16,0,3.1035,3.0565,2.9912,3.1916
17,0,0.60948,2.5129,2.352,3.9687
18,1,10.278,2.3923,2.4694,10.282
19,0,2.2891,2.3267,2.8096,2.8317
20,0,3.5698,3.6845,3.2669,3.2804
21,1,3.4345,1.0176,2.0601,2.9727
22,1,7.8568,4.4317,3.2452,6.6413
23,1,1.4679,2.593,2.0681,3.3415
24,0,1.2418,4.4438,2.3859,3.4392
25,0,1.0655,0.28714,1.0166,1.0214
26,1,10.05,2.7991,2.1361,9.6765
27,0,2.5717,2.77,2.9811,3.5817
28,0,3.2681,2.7125,2.6699,3.4343
29,1,1.499,1.735,1.9271,3.4097
30,0,3.3299,3.0272,3.0854,3.6357
31,1,1.5267,2.8976,2.7413,3.84
32,0,-0.96498,1.3502,1.4521,1.4701
33,0,4.8311,5.1843,3.2716,3.4301
34,0,2.5487,10.381,3.3493,11.242
35,0,0.80827,4.1664,1.6924,4.5574
36,1,6.0181,3.6763,3.5263,7.955
37,0,2.4944,3.8891,3.9909,4.7225
38,0,0.92438,3.8658,2.3387,3.6576
39,0,4.171,1.9072,3.5523,3.8783
40,1,4.19,3.2526,2.814,3.7374
41,1,9.166,1.1962,2.3613,9.5913
42,1,5.9761,0.41532,2.1185,6.3214
43,0,3.9774,1.1986,2.8749,3.0446
44,1,3.4365,1.8914,2.0842,2.0967
45,1,5.0241,1.3745,2.1669,4.7765
46,1,13.255,0.98495,2.2991,13.443
47,0,1.3175,4.8411,3.8278,5.419
48,1,5.5246,5.1366,3.8241,5.5986
49,1,6.433,2.2095,2.995,5.8643
50,1,6.2891,1.9707,2.3825,5.5457
51,1,4.1,3.2391,3.1132,3.9702
52,0,3.8097,4.7584,4.0453,4.7068
53,1,12.551,2.9409,3.2158,10.471
54,1,2.6448,1.0774,2.1944,2.2061
55,0,3.7183,3.9204,2.6513,2.8542
56,1,13.428,3.6311,2.4498,13.015
57,1,11.355,2.1366,2.3877,11.915
58,1,4.614,4.7291,3.401,4.9874
59,0,3.7189,6.969,3.1426,5.7896
60,1,2.0277,2.8853,2.567,3.4547
61,0,4.8946,3.8998,3.3987,3.4317
62,1,6.0286,3.5013,3.0978,5.2984
63,0,5.9421,7.2411,4.3317,5.6458
64,1,4.0352,0.65061,1.9027,4.2651
65,0,2.1801,0.38407,0.96163,0.9665
66,1,7.6157,2.0964,3.0435,7.3034
67,0,1.3011,2.872,2.293,4.0474
68,0,2.7618,3.7232,2.9391,3.2136
69,1,2.8927,2.0398,2.466,4.4999
70,0,2.0023,2.6623,2.7876,2.9245
71,1,2.9498,3.7807,3.2179,3.8274
72,1,5.0383,3.5361,2.9366,5.6877
73,1,4.2429,3.1544,2.5079,4.3736
74,1,2.5817,3.4645,2.833,2.8418
75,0,2.6224,4.7519,2.9941,3.8588
76,0,2.9678,3.7539,2.7468,2.7679
77,0,2.9557,2.5418,3.2177,3.8014
78,0,1.1062,3.9322,1.6636,2.3964
79,0,3.0077,4.6839,3.2192,3.3683
80,0,3.0674,3.4233,2.7952,3.4797
81,1,4.9544,4.7581,3.0882,5.344
82,1,3.28,4.6872,2.4356,2.8273
83,0,1.7182,3.129,2.3017,4.725
84,0,0.34756,4.3863,2.1777,3.122
85,1,5.5435,3.2406,2.2828,4.6361
86,1,1.7208,0.73154,1.1278,1.1333
87,0,2.4747,7.4878,3.7814,5.5952
88,0,1.0993,4.6998,2.023,3.2413
89,1,1.7743,2.4285,1.2575,1.4286
90,1,2.101,3.4486,3.1832,3.438
91,0,5.3248,4.107,2.6271,2.8224
92,0,2.9985,4.9858,2.3699,3.4633
93,1,5.5966,4.1028,4.1361,5.3849
94,1,1.96,4.1374,2.9896,3.418
95,1,5.0822,4.2385,3.4071,5.3598
96,1,0.19231,1.3252,1.9209,2.7336
97,0,2.1097,4.9102,3.2034,5.1012
98,0,5.8832,4.3232,3.8664,5.0683
99,1,12.617,2.597,3.1753,12.661
100,0,2.5545,3.42,2.8931,3.1175
101,0,5.1177,5.8562,3.9269,5.061
102,0,3.9194,4.0625,2.6114,5.6848
103,1,3.5524,1.3869,2.2348,2.2468
104,1,3.0954,0.72649,2.1526,3.4421
105,0,2.5434,4.1432,2.398,2.4139
106,1,4.858,5.0422,2.3609,5.2199
107,0,3.5893,5.8308,2.537,4.425
108,0,2.7023,3.3314,2.7266,4.1892
109,0,3.8635,4.5245,3.0109,4.1256
110,1,3.1468,1.4665,2.9182,2.9412
111,0,2.7777,5.0069,2.5307,2.7523
112,0,4.6821,5.5827,3.7979,4.5801
113,1,4.1705,2.3403,1.9561,3.7627
114,1,7.0713,4.2829,2.4987,7.8765
115,0,3.3699,3.9078,1.7168,4.8711
116,0,5.2798,2.4649,3.2969,3.3047
117,1,3.4765,2.4645,2.1931,2.9731
118,0,3.1716,4.1344,2.6816,2.8284
119,0,1.9647,8.3826,2.4672,7.4006
120,1,3.5552,4.9931,3.2757,3.7451
121,0,2.6944,2.2586,2.4419,2.4471
122,0,1.4031,2.3781,2.134,2.2415
123,1,3.7698,3.8209,2.6372,3.5164
124,1,12.546,4.5377,3.6791,10.297
125,0,4.1935,3.7818,2.8743,5.3985
126,0,2.2482,5.1985,2.4347,3.8638
127,1,4.7297,1.2573,2.2761,4.7107
128,0,2.4871,8.2834,2.7454,8.6938
129,0,2.3512,3.4861,2.041,3.4896
130,0,2.1528,3.2198,2.8349,4.3957
131,0,1.9349,1.2108,1.2707,1.6417
132,0,3.4706,8.7936,3.5144,9.3573
133,1,4.5933,2.4758,1.6221,4.9758
134,1,2.877,2.9615,2.5035,3.1943
135,0,3.821,3.1672,3.8628,3.8764
136,0,4.0649,5.5289,3.539,4.7926
137,0,1.0034,3.3471,2.7688,2.7761
138,0,1.9813,7.6801,2.8837,7.7091
139,0,2.3431,3.1045,3.0558,3.5612
140,1,10.777,2.5274,2.8912,10.761
141,1,8.3764,5.0092,2.7756,6.1812
142,1,4.658,0.6649,1.8648,3.7625
143,1,2.6072,0.44376,1.3713,1.8582
144,1,6.3323,1.0647,2.1509,6.0114
145,1,8.9623,3.2985,3.6293,9.5093
146,1,1.3505,0.64936,1.0396,2.0097
147,1,3.774,2.4727,3.4196,3.6379
148,0,2.8498,7.5695,3.0191,6.6786
149,0,2.1272,3.7624,2.8748,3.3908
150,0,2.495,5.4201,2.7143,6.2432
151,0,1.1052,5.3231,2.3363,4.0851
152,0,2.1706,2.5332,3.2712,3.4034
153,0,3.3787,3.4778,3.1068,3.3549
154,0,3.7375,7.156,2.7791,5.9593
155,1,12.129,5.7203,3.9,11.841
156,0,3.5643,2.9398,3.3566,3.3655
157,0,0.74491,5.975,2.4494,5.0051
158,1,3.9753,3.7555,4.1452,4.3158
159,1,8.3172,3.5706,3.0133,8.2499
160,0,1.3912,3.6989,2.0815,3.6854
161,0,2.3678,3.6107,2.2741,2.6867
162,0,1.3153,2.9121,2.6947,2.9489
163,1,3.6139,1.898,3.1733,3.2324
164,0,1.3224,4.3715,3.2043,3.2189
165,0,2.6187,5.4134,2.4844,5.3955
166,0,4.1088,8.4962,3.6179,8.6523
167,0,4.3319,6.7225,3.1084,8.072
168,0,2.5353,5.0676,2.8689,4.1111
169,1,11.879,2.7445,2.443,11.82
170,0,4.2616,11.454,3.9062,11.673
171,0,3.3808,9.165,2.5154,10.281
172,0,1.065,9.9501,2.028,9.375
173,0,3.0433,5.6011,2.1508,5.9699
174,1,4.0202,4.9397,4.2434,4.2764
175,0,2.6766,3.0944,2.518,4.1289
176,1,6.7389,5.1333,4.2493,6.8747
177,1,2.1432,4.2714,2.8475,3.0257
178,0,1.0326,1.4859,1.7929,2.4173
179,0,4.2769,4.5298,2.277,4.7943
180,0,5.3904,3.4323,3.7213,3.9163
181,1,3.6316,4.5243,3.7181,4.5341
182,1,0.90258,1.6986,1.2211,1.3728
183,1,8.5446,3.4502,2.9062,9.1288
184,0,1.6081,3.2936,2.8949,3.3653
185,0,2.5524,5.1213,2.7914,4.9527
186,1,9.9172,0.48961,2.8041,9.7864
187,0,3.0797,9.9995,2.7172,11.009
188,0,2.4332,6.5615,2.0591,6.2573
189,1,10.052,2.3902,3.5364,9.7112
190,0,0.51435,0.29629,0.7714,0.8803
191,0,3.7686,0.66771,2.5025,2.6896
192,0,4.3739,4.7689,4.2809,5.89
193,1,1.9909,0.36086,0.78893,0.90814
194,1,3.4505,2.0269,3.1923,3.674
195,1,3.2866,3.7322,2.2812,3.3779
196,0,4.6949,6.5733,3.7708,4.5138
197,0,2.1571,1.3661,1.6936,2.3445
198,1,3.5495,4.6895,2.7227,4.106
199,1,5.0293,3.5347,4.105,4.4674
200,0,2.8546,3.764,3.6541,3.6633
201,1,4.7115,4.922,4.4911,5.0564
202,1,14.328,1.5987,2.8273,14.196
203,1,3.4443,0.46001,2.3391,3.3114
204,0,1.2566,2.4584,2.5892,2.7537
205,1,5.8236,0.5472,2.1863,3.9054
206,0,3.8792,6.9771,2.7722,7.4534
207,1,4.027,3.1987,3.582,4.032
208,1,12.672,-0.042699,3.0141,12.34
209,0,1.5163,2.7464,1.8808,2.3821
210,1,4.6937,1.7703,2.587,2.5963
211,1,6.6809,3.4838,2.7974,6.6801
212,0,2.0277,5.395,2.7208,3.4097
213,1,0.80197,1.1339,1.7104,2.4094
214,0,2.1591,3.069,2.0038,2.4646
215,1,5.1483,3.208,3.4361,4.2118
216,1,5.171,-0.4724,2.5129,4.2852
217,1,3.1501,2.4499,2.6592,2.6654
218,0,2.8064,7.5408,2.9895,7.8034
219,1,3.7701,0.93247,2.5194,2.6267
220,1,9.9841,4.8932,3.6214,9.8001
221,1,11.676,2.5419,2.2723,11.002
222,1,1.2856,0.55397,0.23161,0.31656
223,0,2.7627,1.4309,1.3664,1.3767
224,1,4.4682,3.805,4.1064,4.2071
