,0,1,2,3,4
0,0,2.9467,2.8385,3.0054,3.1921
1,0,1.7432,4.4852,2.0123,5.7001
2,0,2.4827,4.4569,2.5805,4.893
3,0,4.2488,3.7135,2.8531,4.1027
4,1,2.8387,2.8097,2.1936,3.0262
5,0,1.8866,4.7945,1.518,3.5168
6,1,4.8368,2.4275,1.9118,3.281
7,0,2.5061,7.2752,2.6631,6.3415
8,0,1.5371,5.3277,3.2605,3.803
9,1,10.706,3.2148,3.3555,9.5726
10,1,4.9131,2.4129,2.9041,2.9506
11,0,2.4174,4.8805,2.7686,4.3201
12,1,10.98,5.4518,3.1408,9.8232
13,1,8.0245,2.8997,2.9051,8.8818
14,1,12.609,4.1689,3.4068,12.579
15,1,21.662,4.6177,4.7271,20.503
16,0,2.5281,13.418,2.5798,11.774
17,0,2.5488,3.5017,2.7646,3.4163
18,1,6.8763,2.8622,2.0387,7.9447
19,0,1.7291,0.84855,2.9565,3.1663
20,1,2.5403,3.5471,1.9939,3.9295
21,1,1.8861,2.184,2.4917,3.1742
22,0,3.365,7.3516,2.587,6.7876
23,1,9.1129,3.0922,2.9546,8.9898
24,1,2.2345,1.5264,2.3285,3.0558
25,0,2.1002,1.1756,1.9722,1.9968
26,1,17.604,3.5249,4.3205,18.221
27,1,7.9481,3.6664,3.1941,9.4568
28,1,5.0061,2.6943,2.8238,4.2134
29,1,4.2192,3.3145,2.6519,5.4329
30,1,11.697,3.1702,3.8003,11.206
31,0,0.73285,4.8209,1.6788,5.1312
32,1,17.662,5.0899,4.3203,16.457
33,1,5.0821,1.6901,2.7448,3.9804
34,0,2.7133,4.1832,1.9702,3.6557
35,0,2.4284,1.854,2.7128,2.7494
36,1,6.4847,1.8992,2.0582,5.7723
37,0,3.0172,5.1472,2.5684,4.8977
38,0,4.105,7.8582,3.3903,8.0869
39,0,4.0165,3.2043,2.2707,3.742
40,1,9.1855,3.2952,3.0125,8.8652
41,1,6.1304,3.8878,3.7247,6.7698
42,1,7.6272,1.95,2.0248,6.6673
43,0,1.9281,6.5837,2.3771,7.274
44,1,17.539,5.0558,3.7697,18.111
45,1,1.4622,3.7786,2.3658,3.0926
46,1,9.7314,5.552,4.02,9.4144
47,0,1.5972,7.1345,1.9739,5.8033
48,1,9.5582,2.4678,2.7381,10.207
49,1,8.4103,3.3967,2.2896,7.7069
50,0,3.1453,11.567,3.0458,11.108
51,1,0.83618,0.75015,1.0226,1.2834
52,0,1.2374,2.7995,2.1759,2.9219
53,0,1.7284,4.1729,1.6238,4.0232
54,0,2.8399,6.1593,1.9926,6.4562
55,1,0.9039,1.5772,2.3909,2.7373
56,1,4.6742,2.5171,2.2358,3.9878
57,1,14.101,5.453,3.5583,12.877
58,0,3.1796,3.1387,3.0591,3.0707
59,0,2.8516,8.0576,3.7386,6.8486
60,1,4.839,3.1094,3.1601,4.7163
61,1,2.593,3.469,3.2625,3.5407
62,1,6.1695,2.0309,2.2707,5.7125
63,0,2.7149,2.0742,2.3605,3.5042
64,1,9.274,2.2011,3.1996,9.3113
65,1,3.303,2.6035,1.7637,2.68
66,0,5.6125,12.75,3.5385,13.356
67,1,10.529,2.2412,3.3687,9.7097
68,1,7.7855,3.1548,2.8106,8.1565
69,0,2.0858,6.2177,2.5288,7.6549
70,0,5.0525,6.7385,3.3654,5.3713
71,0,2.321,10.217,2.7948,7.5498
72,1,2.8383,0.50806,1.9773,3.6292
73,1,2.1549,3.2339,1.8863,3.9256
74,1,6.6825,1.855,2.3704,6.5419
