,0,1,2,3,4
0,1,6.3276,2.4111,1.7963,5.6741
1,1,2.5015,2.2854,2.0325,2.3087
2,0,1.9566,3.9,1.6331,3.7369
3,0,2.724,5.3913,3.0494,5.9576
4,1,5.0136,4.787,4.3991,6.0741
5,1,11.604,1.455,2.8012,12.173
6,0,1.6439,3.2833,1.6428,4.5702
7,1,3.5967,2.2287,2.0905,3.7938
8,0,1.4378,1.2323,0.68612,0.71211
9,0,4.0899,8.5197,3.1992,7.64
10,0,1.9482,2.4661,2.7798,4.0388
11,1,2.6781,1.8949,1.3993,2.8546
12,1,3.7135,2.639,1.4758,4.6825
13,1,1.6939,0.83072,1.7912,2.4742
14,0,1.0674,3.2218,2.3898,2.8765
15,0,3.6972,11.64,3.0046,9.7985
16,0,1.4353,6.4483,3.59,5.9034
17,0,4.4953,3.1373,2.6248,3.8859
18,1,5.011,3.5656,3.4328,3.8915
19,1,3.6827,2.6456,2.4263,3.0587
20,0,0.9004,6.3941,2.0344,6.3077
21,1,2.5992,0.077447,1.9037,2.4925
22,1,4.34,3.797,4.1125,5.4316
23,1,2.3217,3.6394,2.124,2.4056
24,0,3.1524,4.9187,2.7573,2.9602
25,1,2.2971,1.9402,1.7453,1.7743
26,1,2.46,1.6964,3.2392,3.2631
27,1,7.2079,3.2213,3.1224,7.0024
28,1,2.0379,0.84083,1.7477,1.8158
29,0,2.6368,7.9459,1.5448,6.0649
30,0,3.2389,9.4734,3.7507,8.3121
31,0,1.4913,8.6596,3.0772,7.3365
32,1,5.8034,4.6271,4.1232,6.1796
33,1,9.5074,2.059,2.2542,11.049
34,0,1.9991,2.9165,2.1116,4.5379
35,1,4.2363,2.7623,2.3667,2.4942
36,0,0.3798,1.1065,1.4403,2.2094
37,1,8.0589,3.1379,3.3042,8.1733
38,1,6.2476,4.6061,3.28,5.9688
39,0,5.681,7.1282,2.8413,7.7532
40,1,5.8153,5.9436,4.065,5.9953
41,0,1.9288,6.4122,3.2259,4.4065
42,1,6.6688,2.9609,3.7649,6.0957
43,1,4.6171,2.0294,2.6732,6.4803
44,0,2.2383,2.3086,1.8892,2.6054
45,1,4.0732,3.9309,1.8324,4.4154
46,1,4.3426,2.4505,2.4409,4.267
47,1,5.0959,1.5037,2.7102,4.4776
48,0,0.6883,0.84426,1.8209,2.1219
49,0,2.7512,2.3958,1.8071,1.8307
50,1,6.3831,1.4165,1.8198,6.3848
51,1,5.7691,3.7991,3.2933,3.9912
52,1,7.4836,0.95667,2.9592,5.8257
53,0,2.7002,5.5256,3.3934,4.4804
54,1,5.3886,1.9022,2.2289,4.6889
55,0,3.9023,4.3015,2.2748,4.062
56,1,7.1414,2.4043,2.2861,6.4295
57,0,1.4378,3.3471,1.3793,1.7538
58,0,6.0798,9.1959,3.5243,7.9204
59,1,3.8868,3.1303,2.999,5.5231
60,1,3.5726,0.9928,1.7903,3.6004
61,1,7.2613,1.7623,2.4499,6.0402
62,0,4.9971,5.0123,3.1563,4.9883
63,0,2.6732,6.56,2.3392,5.4122
64,1,10.769,1.5456,1.7322,11.232
65,1,1.322,3.2122,1.9749,3.2487
66,0,4.4587,5.0119,3.8082,5.6025
67,1,4.9227,-1.3493,1.2001,3.4183
68,0,2.2086,11.031,2.1302,12.418
69,1,6.1404,2.2258,2.3596,5.3485
70,0,3.1703,4.5142,3.0381,4.0783
71,1,2.6411,0.62132,1.6604,2.9727
72,0,4.2912,7.2487,3.211,8.5746
73,0,1.9945,7.257,3.2563,6.4291
74,1,14.223,2.7651,2.4088,15.501
75,1,8.442,2.2434,2.178,6.5079
76,0,4.0708,5.6633,3.7925,5.142
77,1,2.6868,2.4103,3.0413,4.0215
78,0,2.1805,5.6967,2.1816,4.6944
79,0,3.2345,7.9164,3.1747,8.0674
80,0,2.0723,4.4454,2.3564,5.8654
81,1,2.8874,1.8522,2.9217,3.3378
82,1,9.5092,0.51711,2.2783,7.3758
83,0,1.3235,2.6953,2.0449,2.0868
84,1,6.9929,1.1829,1.7859,6.7365
85,1,3.2173,1.3429,2.5448,3.4865
86,0,4.5274,1.9435,3.1362,4.0465
87,1,2.5239,2.0121,1.8255,2.7323
88,0,1.9119,2.302,2.1271,4.2949
89,1,3.9603,3.6029,3.1677,4.3194
90,0,3.0759,4.1159,2.205,2.6984
91,1,6.9242,3.178,2.1561,5.2714
92,0,3.8589,0.41787,1.9354,2.563
93,1,3.116,0.94157,2.1742,4.2637
94,1,5.5161,2.9951,1.9351,5.3266
95,0,3.5166,5.9264,3.4427,4.7001
96,1,5.7785,3.6199,2.5812,4.054
97,1,4.8887,1.8339,1.7073,6.378
98,0,3.0225,5.1589,2.7288,5.0649
99,0,3.181,8.072,1.9066,7.8498
100,0,2.4816,8.3559,2.566,7.5734
101,1,5.1339,2.832,2.8399,5.7495
102,0,4.8293,5.5049,2.9991,5.6766
103,1,9.9401,4.8057,3.3218,9.1197
104,1,6.5186,2.5429,3.4802,6.0575
105,0,1.8701,5.5539,2.2059,4.9004
106,0,2.5836,3.8136,2.4018,4.2791
107,1,6.1353,2.0509,1.6914,3.1267
108,0,3.7828,7.1153,2.8836,7.695
109,1,7.7692,3.9368,3.0003,8.4968
110,0,2.6316,3.4567,2.0383,4.766
111,1,3.744,3.2429,3.6936,3.872
112,0,4.4019,7.0839,3.5368,9.3917
113,1,3.5737,4.5706,2.1996,3.9282
114,1,5.4383,3.977,1.9074,4.9477
115,1,8.045,2.0592,2.8126,9.0092
116,1,5.3508,3.1224,2.5344,6.0791
117,1,6.8827,3.6953,3.0488,6.3624
118,1,4.2246,1.6883,2.5809,4.4632
119,0,1.8662,2.2283,1.8553,2.2555
120,0,4.0791,3.5883,2.0748,3.9125
121,1,3.5978,3.4868,2.7262,3.9503
122,0,2.5829,3.3949,2.6243,3.2553
123,1,5.3282,4.9139,3.9244,6.0278
124,1,1.2786,1.0804,1.7282,1.7574
125,1,13.364,2.9141,2.3243,12.946
126,0,2.3428,5.923,2.2336,4.1316
127,1,3.8254,3.7196,2.128,5.3507
128,0,3.5563,6.5994,3.9333,5.4664
129,0,3.5067,6.9145,2.1876,5.8475
130,1,5.7274,4.248,3.0668,6.055
131,1,6.1063,3.2624,3.1043,5.8367
132,0,2.4139,8.9924,3.0766,9.4128
133,1,1.8152,2.1169,1.5357,1.7749
134,1,5.2964,2.995,3.7067,4.455
135,0,2.8346,5.297,2.4135,4.2153
136,0,-0.79737,5.574,1.9284,4.3575
137,1,10.395,2.8288,2.7974,12.123
138,1,3.1846,2.8984,2.5073,2.9659
139,0,2.1969,3.5978,3.6288,3.7071
140,1,7.4451,2.0985,2.2234,5.9034
141,0,5.1442,5.7393,3.8446,4.505
142,0,1.0875,2.6573,2.298,2.7382
143,0,1.2654,3.2409,1.8345,2.8417
144,1,0.81355,2.1147,1.7965,2.3772
145,1,4.8968,2.894,2.3441,4.6274
146,0,2.2454,4.6877,2.3312,3.5795
147,0,0.89825,2.901,2.4377,3.3807
148,1,3.2651,3.4122,2.882,3.8114
149,0,2.4357,9.5594,3.2567,8.4542
150,1,4.3481,2.9212,2.6597,4.6697
151,0,4.6371,2.2612,3.4944,4.1027
152,1,7.4816,2.9597,3.3239,8.0449
153,0,2.0777,7.2842,3.0268,8.138
154,0,1.7798,5.205,2.3689,4.9939
155,1,5.1086,1.7156,1.9664,4.06
156,0,3.0065,3.4821,1.9183,3.8422
157,1,5.5,3.1113,2.5577,4.1209
158,0,2.1794,4.6995,1.5719,2.4835
159,1,5.4213,1.6912,2.0226,6.4684
160,1,3.744,1.0664,2.3002,3.0386
161,0,2.3438,2.4437,1.0122,2.073
162,1,6.7153,4.3993,3.035,7.4737
163,0,3.271,6.9809,2.4695,3.7474
164,1,3.7756,2.2061,3.4556,4.6406
165,0,0.07247,7.4331,2.155,7.4562
166,0,1.4956,8.3167,3.1484,7.2832
167,0,0.46202,2.3336,1.0569,1.7838
168,0,1.8054,2.8487,2.2399,4.5122
169,0,2.6503,6.6524,2.8439,7.2462
170,1,4.51,2.5872,1.7507,4.7004
171,0,3.0424,11.597,2.4127,10.673
172,1,3.963,1.3075,2.2642,3.0268
