,0,1,2,3,4
0,1,10.131,2.0412,2.574,7.8356
1,1,1.6236,2.6365,1.8493,2.972
2,0,5.359,17.063,4.1052,16.66
3,1,9.2522,5.2612,2.4887,7.6798
4,0,2.0761,1.8401,3.0579,3.0792
5,1,4.9469,2.5909,2.3559,2.7995
6,0,0.45155,0.95641,1.9755,2.2147
7,0,3.9346,6.2394,3.3915,5.6754
8,0,3.4588,4.0751,2.6155,4.7159
9,0,2.4987,4.1502,2.5083,3.1629
10,1,2.508,3.3876,2.6905,2.9771
11,1,9.4375,1.938,2.6833,10.592
12,1,7.009,1.419,2.9883,7.3075
13,0,-0.38626,3.531,0.9788,2.624
14,0,2.6274,4.5449,3.1617,4.0525
15,0,3.8754,6.8042,3.8146,7.0728
16,1,12.4,1.7284,2.7134,12.285
17,1,5.3811,1.3351,2.0884,4.4167
18,0,1.6757,4.0898,2.5617,3.9035
19,1,6.2371,3.0041,2.3359,6.0418
20,1,4.6778,2.9147,4.0101,5.4114
21,1,14.981,3.8654,3.6197,17.254
22,0,4.2766,4.8659,3.0616,4.1246
23,0,3.8687,9.7494,3.0038,10.384
24,1,10.889,5.1166,3.1659,12.12
25,0,3.1144,13.311,3.3823,12.667
26,1,6.3191,0.87505,2.6222,7.2403
27,1,7.0406,1.9048,2.6762,7.6752
28,1,9.2929,1.7045,2.7877,8.5854
29,1,4.4596,3.8926,2.188,5.2173
30,1,18.954,4.0865,3.736,18.018
31,0,3.9642,3.209,2.3063,2.5428
32,1,19.916,4.9546,4.085,20.103
33,1,15.776,4.2551,3.814,16.478
34,0,3.0629,13.222,3.0891,12.43
35,1,10.021,3.1263,3.2323,9.6113
36,1,6.6133,2.005,2.0534,5.6953
37,0,3.7366,3.0503,2.6647,3.4773
38,1,6.9415,2.8173,3.0677,8.9309
39,1,1.2705,2.2028,2.1271,2.1753
40,1,13.71,4.5122,3.4691,12.89
41,1,3.4592,3.8931,2.4297,5.0753
42,1,10.565,1.1465,2.5512,9.9397
43,0,3.4176,10.415,3.1439,9.1604
44,1,12.034,2.1986,3.1337,13.456
45,0,2.0286,3.7837,3.2107,6.1799
46,0,2.6592,14.418,3.6104,13.063
47,0,3.8103,14.175,3.2657,13.628
48,1,5.9915,3.3647,2.2527,6.315
49,0,3.5607,8.806,2.9567,10.9
50,0,0.98219,1.9385,2.0892,2.6807
51,1,11.081,2.7451,3.6691,11.121
52,1,14.297,3.151,3.1545,14.151
53,1,6.3563,2.9752,3.003,6.102
54,1,5.4117,4.2534,2.8288,3.2698
55,1,3.2245,2.1189,3.0859,3.5027
56,0,3.7553,9.9274,2.8343,9.249
57,0,1.5024,8.5912,2.5271,7.7283
58,0,2.9222,5.689,2.6337,6.0269
59,0,2.8039,4.002,2.5522,4.1044
60,0,4.1229,5.2912,2.1734,5.7684
61,1,2.8584,2.3377,2.5749,4.2047
62,1,3.5197,2.6817,2.9632,4.2775
63,1,2.9739,1.6921,1.0997,3.3125
64,1,9.6563,3.2391,3.3146,11.159
65,1,3.4178,2.4137,1.594,2.9971
66,1,6.1409,3.515,2.5694,6.4336
67,1,9.929,1.8408,3.1747,11.336
68,0,3.5745,8.1527,2.8276,7.0784
69,0,2.4224,2.2281,2.4412,2.6997
70,1,6.5476,3.0537,2.9945,6.7748
71,1,11.422,2.1617,2.9589,11.472
72,0,3.301,2.4198,2.3627,3.3528
73,1,6.05,3.1421,2.9565,4.3567
74,1,9.4021,1.6948,2.6833,10.313
75,1,3.0902,1.7515,3.067,3.5662
76,1,5.1259,2.2762,1.6711,5.6817
77,0,2.8627,4.0887,2.9562,4.6634
78,1,2.7097,4.5719,3.1917,4.0306
79,0,2.4925,4.3898,2.2091,2.879
80,1,8.3302,3.7492,2.9466,8.1582
81,0,5.259,4.3524,2.3163,2.5404
82,0,3.5153,3.6192,1.9817,2.9212
83,1,4.4514,3.5604,4.1406,4.1975
84,1,0.70906,2.6833,2.4127,3.2289
85,0,3.2775,7.1451,2.5404,7.6596
86,0,3.4773,2.507,2.3061,4.453
87,0,4.6546,2.4276,3.2304,3.653
88,0,2.9484,4.4342,2.6567,2.7516
89,0,4.1833,6.9118,2.9966,7.9851
90,1,11.712,3.0662,2.7553,11.659
91,0,3.8608,4.513,3.3174,4.5358
92,1,4.3356,3.1722,2.464,3.9128
93,1,3.5282,2.2292,1.9791,2.322
94,1,5.9272,3.8821,2.4897,3.4757
95,0,3.3702,5.223,2.5675,4.6599
96,0,2.388,11.886,3.0478,12.243
97,1,5.5292,1.4149,2.4525,6.1967
98,0,0.74955,3.2844,1.9063,2.3192
99,1,12.204,2.4627,2.8898,11.961
100,0,2.35,4.1119,2.3361,3.7261
101,0,2.2855,5.1398,2.7453,4.179
102,1,15.992,3.9847,3.782,17.648
103,1,4.9764,2.0136,2.2018,4.5665
104,1,8.4917,3.0014,2.6524,6.8519
105,0,3.8083,6.2699,2.207,6.4957
106,0,1.7315,5.7489,3.1099,4.198
107,0,3.4872,3.654,2.1244,4.1139
108,0,1.5466,4.3668,3.2814,5.4051
109,0,3.4105,2.494,2.9786,4.5414
110,1,1.8431,1.9925,2.2642,3.2541
111,0,2.5138,7.3981,3.2539,7.2094
112,0,3.5626,10.286,3.5276,11.474
113,1,9.6202,3.9828,2.5213,10.29
114,1,16.526,4.2734,3.7625,15.523
115,0,1.8379,13.008,3.2237,12.114
116,0,1.8572,6.2637,2.7163,5.1972
117,1,2.1468,1.5487,2.3778,2.4806
118,1,5.2509,1.5669,2.3868,6.1516
119,0,3.3928,3.0953,2.8056,2.9023
120,1,4.642,3.0627,2.2469,3.4523
121,1,17.479,5.5736,3.7754,17.175
122,1,10.067,3.8455,3.2336,11.448
123,0,4.8017,5.4354,4.3645,4.6234
124,0,2.6003,14.088,3.0848,13.928
125,1,3.4749,1.8378,3.0081,3.2016
126,1,3.6917,2.8664,2.9372,4.611
127,0,3.1928,3.8858,3.5258,4.7856
128,1,10.535,2.0204,3.0131,8.9987
129,0,3.7736,13.696,3.3392,14.66
130,0,0.81431,3.6327,2.2964,3.8499
131,1,10.382,1.2821,2.4173,9.8316
132,1,4.2974,3.9387,2.5419,3.8446
133,1,6.6636,0.78027,2.2716,7.3601
134,1,2.5303,1.4483,2.6114,3.1792
135,0,0.48865,4.7041,1.2018,4.4131
136,1,7.7693,3.5379,2.3649,9.5468
137,1,9.9908,3.7723,2.5068,9.5741
138,0,3.2656,2.222,2.4132,2.4981
139,0,2.2015,3.2331,2.8382,4.014
140,0,2.2306,1.6628,1.4212,2.2952
141,0,0.19448,2.1774,1.9545,2.3313
142,1,9.6913,1.4822,3.1765,11.435
143,1,1.7325,1.7929,1.7181,2.7051
144,1,10.616,5.178,3.5307,10.55
145,1,16.717,4.3805,4.2978,17.69
146,0,2.2587,6.2431,2.4595,7.4795
147,1,14.322,2.5198,2.8793,14.44
148,0,0.79132,4.702,2.1194,4.083
149,0,2.9478,6.8916,2.9107,8.0233
150,1,9.9299,1.967,3.1366,10.781
151,0,3.7114,5.2603,3.2262,5.0143
152,0,3.1239,-0.21867,1.7405,1.8314
153,0,2.6156,5.1585,3.188,4.5729
154,0,0.53512,1.1792,2.1214,2.3889
155,0,1.1179,4.0957,2.7823,4.3225
156,1,3.2636,3.987,3.0526,3.082
157,0,1.582,4.3626,1.807,3.7872
158,0,1.6782,1.2458,2.1467,2.2672
159,1,7.815,3.8601,2.2679,8.2731
160,1,2.7553,3.1994,1.7023,2.7637
161,1,9.9749,2.0859,2.5008,9.7805
162,0,3.4385,10.545,2.8536,10.689
163,0,3.1358,4.4585,2.0054,2.8641
164,1,7.4972,0.33631,2.2611,6.8758
165,1,3.4736,1.6937,1.549,5.1563
166,1,1.4468,1.6468,2.3066,2.4074
167,0,4.2385,4.4677,3.1054,4.1412
168,1,4.6736,1.6127,2.7788,3.5872
169,0,3.2561,6.8913,2.6159,6.1782
170,0,0.70827,2.8162,2.5895,4.0506
171,0,3.4235,3.8477,2.3099,4.0954
172,1,3.9661,4.5732,2.7585,3.5687
173,0,4.3395,0.43653,1.8152,2.1173
174,1,3.633,1.2605,1.2051,3.9943
175,1,3.8601,2.347,1.3581,3.8279
176,0,3.3609,4.6828,2.2951,5.159
177,0,1.1886,1.1885,1.5428,2.7557
178,1,7.1014,4.6808,3.3684,8.9685
179,1,8.2427,3.1839,3.5925,6.216
180,0,4.4786,7.922,3.0423,6.7223
181,1,1.4238,0.15684,0.22655,0.23155
182,1,6.5248,3.3224,2.8767,5.9872
183,0,5.8321,2.6384,2.9461,3.9896
184,0,3.7943,2.884,3.4424,3.5612
185,0,2.8107,3.4178,2.0932,2.4153
186,0,0.12783,3.1848,2.4954,3.1404
187,0,3.2921,3.0018,4.1943,4.2324
188,1,2.4979,3.7158,2.7123,2.8435
189,1,8.6652,2.1289,2.363,8.9249
190,1,8.0125,1.3921,3.1107,6.2542
191,1,17.715,4.179,3.9276,18.261
192,0,1.0581,7.1657,1.7301,5.1998
193,0,2.9371,5.1427,1.7686,4.9926
194,1,4.9459,0.066628,1.8219,4.8807
195,0,4.3883,11.126,2.649,11.158
196,0,2.2726,4.0667,2.5598,3.4504
197,0,2.0627,3.7501,3.295,4.523
198,0,1.5758,2.1959,2.8887,3.7528
199,1,1.7545,3.0426,2.4826,3.6277
200,0,2.6297,3.3233,2.425,2.5274
201,1,1.5578,2.9419,3.4432,3.6924
202,0,2.7453,9.8961,3.0632,10.317
203,0,3.3775,5.1085,3.5303,3.974
204,1,5.3533,-0.10363,1.6152,6.0712
205,1,7.312,2.9358,2.6967,8.458
206,0,3.4753,4.5263,3.2639,3.5623
207,1,9.7885,2.4183,2.4697,8.3174
208,1,10.146,2.2195,3.0555,9.2655
209,0,2.7129,3.8016,2.7631,5.0061
210,1,13.77,3.5281,3.5039,14.77
211,1,1.7269,2.2653,1.8501,2.1547
212,0,2.2572,3.7528,3.1303,3.3925
213,0,1.649,2.6492,2.0082,3.1768
214,0,4.6111,1.5244,3.1415,4.2302
215,1,13.531,3.7241,3.0907,13.125
216,1,6.9561,0.56802,2.7271,7.0014
217,1,3.9175,3.7743,2.3556,3.598
218,0,2.6431,4.3693,2.158,4.5712
219,1,8.3092,2.2911,2.4023,8.7562
220,1,7.5625,1.7538,3.3333,8.327
221,0,2.2784,5.0289,2.8498,5.0154
222,1,14.465,1.8423,2.9045,13.525
223,1,10.09,3.4596,2.611,11.019
224,0,2.9528,5.4433,2.401,3.8203
225,1,3.7449,2.1409,2.448,3.1355
226,1,5.1792,2.0888,2.3874,3.712
227,0,0.64695,3.4081,2.2847,3.5125
228,1,6.9736,2.7371,2.2483,7.1473
229,1,6.5544,3.6917,2.8372,6.5104
230,1,4.6987,4.2342,3.186,4.1657
231,1,10.341,0.96403,2.2129,9.6242
232,1,3.0381,2.1676,3.2275,3.9142
233,1,12.565,2.3288,3.096,12.889
234,0,3.3471,5.6251,3.5316,5.853
235,1,13.444,3.8535,3.5107,11.687
236,1,19.957,4.1254,4.3829,19.524
237,0,3.4332,4.358,3.2528,4.3026
238,1,14.825,3.0369,4.319,16.151
239,0,2.7941,3.2718,2.0598,4.489
240,0,2.223,13.527,2.8649,11.427
241,0,2.5874,2.8918,1.8168,2.2493
242,1,10.645,4.8545,2.9665,11.061
243,1,11.574,2.0311,3.0135,10.491
244,1,4.0576,4.2959,3.3191,3.4029
245,1,3.5065,2.7494,1.8702,4.2269
246,1,11.215,4.6283,3.7048,10.578
247,1,16.42,2.4134,3.6947,16.266
248,1,2.0166,2.5731,2.718,3.6504
249,0,3.2384,3.0982,2.7739,3.4215
250,1,3.6656,1.4256,2.3108,3.9105
251,1,12.754,4.6281,3.9369,12.829
252,0,1.1728,4.1494,2.6809,2.7556
253,1,8.0257,2.9358,3.3593,8.6893
254,0,2.9754,5.2476,3.2019,6.1425
255,0,2.3502,8.2791,3.094,9.4246
256,0,2.0147,5.8378,2.963,4.7729
257,0,2.1237,4.5964,2.3763,3.4375
258,0,2.4282,9.442,2.7251,9.2841
259,0,2.1099,1.7478,0.75913,0.78455
260,1,7.4076,2.3361,2.9059,9.7461
261,1,11.556,4.0845,3.9058,12.017
262,1,10.548,2.2575,2.5227,10.277
263,1,5.4727,1.3632,1.8877,4.6849
264,1,6.0264,3.693,2.5201,5.784
265,1,2.933,3.0723,2.7897,3.4861
266,1,5.3763,2.385,2.164,5.8821
267,1,5.3746,0.91293,2.3458,5.7649
268,1,6.1992,4.362,3.4191,6.2449
269,1,8.9741,3.7376,2.7688,9.355
270,1,10.437,2.682,2.6177,9.7372
271,0,2.5711,4.2296,3.1544,3.6188
272,0,1.6072,2.1624,2.3784,2.4473
273,0,1.8813,2.0419,2.077,2.2208
274,0,2.976,1.2761,2.1107,3.5716
275,0,3.5303,17.142,4.0371,16.022
276,1,2.1015,3.5692,2.3857,2.8046
277,1,4.4124,1.6255,2.2062,6.2288
278,0,0.59746,3.8553,2.0969,2.7635
279,1,3.2639,3.1078,3.1556,3.3299
280,0,4.3231,12.512,3.8043,13.461
281,0,3.0627,3.6221,3.1147,3.2849
282,1,12.378,4.9008,3.7952,13.827
283,1,3.9253,2.1791,2.0773,3.3916
284,0,2.9049,4.5895,3.7328,3.8548
285,1,8.9291,5.2102,3.6293,10.107
286,0,4.1635,2.152,2.914,3.2616
287,0,3.867,3.4687,2.6097,3.4401
288,0,4.9322,9.4516,3.2508,7.9785
289,0,4.8354,7.5076,3.548,7.6937
290,1,8.9511,2.2298,2.5304,7.9598
291,0,4.4165,2.1081,3.5129,4.0177
292,1,4.6731,4.152,2.2118,5.013
293,1,12.41,2.2033,3.0456,10.447
294,0,-0.91908,2.7857,0.94388,2.3417
295,0,4.0889,4.241,3.2097,3.8026
296,0,1.4355,4.5045,3.6079,5.2503
297,1,10.497,2.5896,3.3365,10.622
298,1,10.494,2.9285,2.4156,9.867
299,0,2.9273,2.0855,2.4929,2.9863
300,0,2.7485,10.149,2.9869,8.7421
301,0,4.4012,3.8655,2.8644,3.0778
302,0,0.93814,6.5318,1.9931,6.5718
303,1,5.2322,1.7691,1.8585,5.9151
304,1,3.2177,3.9545,3.109,4.4921
305,0,1.1763,6.396,2.1823,8.2094
306,0,4.4821,9.1913,3.2138,8.2359
307,0,2.3319,2.3509,2.7592,2.8754
308,1,6.8872,0.23969,1.2543,6.1943
309,1,8.9536,1.2567,2.7052,11.041
310,0,3.1532,6.2369,3.1647,4.3049
311,1,3.0808,2.3049,2.399,2.7666
312,1,4.2518,2.6219,1.9933,4.4079
313,1,21.956,4.4209,4.5034,21.45
314,1,15.084,2.2072,3.5618,14.285
315,0,1.3403,1.9403,2.3005,2.6164
316,1,6.6202,2.0729,2.585,7.6123
317,1,7.7952,2.7247,2.4854,8.6135
318,1,8.3701,2.7344,3.0853,7.3753
319,1,6.8085,3.614,2.8884,7.9114
320,1,3.9333,4.7524,3.272,3.9309
321,1,4.8309,1.8806,2.0419,5.664
322,0,1.4293,9.0615,2.5381,7.6759
323,1,4.5612,0.58042,2.2154,5.0193
324,1,2.3859,0.40808,1.3466,3.1582
325,0,3.3188,2.2138,3.1816,3.3279
326,0,1.3431,0.31242,0.73303,1.0102
327,1,10.684,1.8879,2.2379,9.7259
328,1,9.2921,4.3973,3.8134,8.7041
329,0,2.8272,2.32,2.0433,2.7009
330,1,10.62,2.5084,2.9767,10.751
331,0,3.6341,2.1872,2.8901,3.2445
332,1,1.5457,1.9628,2.1351,2.4122
333,1,10.759,2.0917,3.1268,10.883
334,1,2.9854,4.2962,2.5171,3.0891
335,1,13.112,2.9046,3.5052,13.892
336,0,3.5105,4.796,2.8149,3.4609
337,0,4.7542,6.3444,3.0494,6.238
338,1,11.545,4.4618,3.5725,11.121
339,1,4.6519,1.4051,2.4884,4.0902
340,1,5.857,2.3615,2.6667,6.9056
341,1,3.7397,3.8094,2.7143,3.1457
342,1,2.2466,2.3386,2.4259,3.3587
343,1,6.2449,1.7409,2.8788,7.2377
344,0,2.2299,4.7813,2.0759,2.4991
345,1,0.21804,0.45396,0.68676,0.70186
346,1,11.717,4.2893,3.2673,11.636
347,1,4.0758,2.2254,2.1949,4.3173
348,1,8.0371,3.097,2.4524,9.8718
349,0,2.5008,4.2635,2.1471,4.037
350,1,14.216,2.753,3.3127,13.729
351,0,1.8935,3.4993,2.3335,4.1418
352,0,3.1797,3.1564,2.03,2.2893
353,0,0.2257,1.3526,1.6834,2.188
354,0,2.6231,3.8195,3.1376,3.6476
355,1,17.04,4.7194,3.9484,16.643
356,1,20.62,5.1782,4.7269,21.153
357,1,5.9795,1.2879,3.1422,4.6503
358,0,3.7156,7.7091,2.7974,7.4633
359,1,11.721,2.867,3.3848,11.553
360,0,3.3249,8.7498,3.2509,9.1486
361,1,4.2687,3.9896,2.9625,4.0058
362,1,11.102,2.8431,3.1833,12.809
363,1,12.756,3.2203,2.8723,13.14
364,1,4.0441,1.4591,2.2295,5.1917
365,0,1.0165,6.4719,1.7863,5.3908
366,1,8.535,3.1113,1.9181,7.6587
367,0,3.6882,10.107,3.6161,9.6132
368,1,9.285,2.3665,2.5342,8.6375
369,0,1.9597,4.9724,2.2346,4.7203
370,1,8.5411,1.6088,2.3244,9.7842
371,0,1.775,7.1139,2.555,6.7328
372,1,2.3461,3.6545,2.2836,2.9031
373,1,12.812,1.8495,2.755,10.961
374,0,5.5344,13.882,4.3495,13.726
375,0,3.5575,2.5404,2.0128,2.3086
376,1,4.2984,2.6064,3.2998,4.1016
377,0,2.47,12.028,3.016,10.866
378,1,16.795,2.8467,3.6148,16.997
379,0,1.8758,6.785,2.3718,6.5418
380,0,3.6722,1.5818,2.2232,2.3452
381,1,2.935,1.7099,2.6439,3.3874
382,1,13.662,2.6975,2.7868,10.736
383,0,-0.03278,4.7145,1.4295,5.226
384,1,2.5135,3.7935,2.7081,2.9076
385,1,7.991,2.9696,2.9075,9.3984
386,1,9.0381,4.0315,2.2833,9.4166
387,1,8.6927,3.125,3.1927,7.761
388,1,8.8996,1.7432,2.1188,7.7367
389,1,4.8716,3.0839,2.5367,2.6902
390,1,7.4072,1.9543,2.3509,7.2615
391,1,0.11853,4.3645,2.4548,2.5095
392,1,5.1296,0.63965,1.8641,3.7249
393,1,5.35,2.8793,3.0578,4.3422
394,1,7.865,2.4076,2.4964,6.0453
395,1,13.574,2.9608,3.5072,13.741
396,1,12.205,3.7235,3.4365,12.571
397,0,2.6067,2.8688,2.5642,2.7501
398,1,7.5625,2.2827,2.1455,8.7677
399,1,7.9418,2.991,2.6512,6.2852
400,1,2.6081,4.2651,2.8022,2.9534
